id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_SM122,membrane_SS336,membrane_PMPerformance,membrane_SS150101,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source
55,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC,Unknown,0.56,242.274,2.934800000000001,242.274,2.934800000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3555614105321615,nf10k
56,300,87.0,-8.0,0,0,Acetone,2.065696649,20.0,22,CC(=O)C,CC[C@@H](C(=O)O)c1ccccc1,CC[C@@H](C(=O)O)c1ccccc1,Unknown,0.395386113,164.20399999999998,2.2648,164.20399999999998,2.2648,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.21780417482515288,nf10k
57,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,CC(=O)NC1=CC=C(C=C1)O,CC(=O)NC1=CC=C(C=C1)O,Unknown,0.922229381,151.165,1.3505999999999998,151.165,1.3505999999999998,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.1036357417183433,nf10k
58,300,59.0,-37.5,0,0,2-propanol,0.066137566,20.0,22,C(C)(C)O,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Unknown,0.897369148,351.4530000000001,5.434200000000002,351.4530000000001,5.434200000000002,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.9845109312831836,nf10k
59,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,OC1=C([N+]([O-])=O)C=CC=C1Br,OC1=C([N+]([O-])=O)C=CC=C1Br,Unknown,0.04,218.00599999999997,2.0629,218.00599999999997,2.0629,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.017276612331454656,nf10k
60,300,87.0,-8.0,0,0,Methyl ethyl ketone,2.1,20.0,25,CC(CC)=O,O=CC=C,O=CC=C,Unknown,0.069,56.064,0.37129999999999996,56.064,0.37129999999999996,0.5,72.107,0.29,0.43,805.0,18.5,16.0,9.0,5.1,90.1,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.030584087646018616,nf10k
61,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22,C(C)#N,C1=CC2=C(C=C1F)NC=N2,C1=CC2=C(C=C1F)NC=N2,Unknown,0.453443243,136.129,1.7019999999999997,136.129,1.7019999999999997,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2615708573566001,nf10k
62,300,87.0,-8.0,0,0,Ethyl acetate,3.897707231,20.0,22,O(C(C)=O)CC,OC1=CC2=CC=C(O)C=C2C=C1,OC1=CC2=CC=C(O)C=C2C=C1,Unknown,0.571928817,160.17199999999997,2.2509999999999994,160.17199999999997,2.2509999999999994,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.3674706522917045,nf10k
63,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22,O=CN(C)C,C1=CC=C(C=C1)OC2=CC=C(C=C2)N,C1=CC=C(C=C1)OC2=CC=C(C=C2)N,Unknown,0.708687648,185.22599999999997,3.0611000000000006,185.22599999999997,3.0611000000000006,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5341528326340131,nf10k
64,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22,CC(=O)C,CC1=CC(O)=C(C(C)C)C=C1,CC1=CC(O)=C(C(C)C)C=C1,Unknown,0.948905032,150.221,2.824020000000001,150.221,2.824020000000001,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.2832042244044113,nf10k
65,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,COC1=CC=C(OC)C=C1,COC1=CC=C(OC)C=C1,Unknown,0.19,138.166,1.7038,138.166,1.7038,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.09097914578884393,nf10k
66,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,OC1=C([N+]([O-])=O)C=CC=C1Br,OC1=C([N+]([O-])=O)C=CC=C1Br,Unknown,0.24,218.00599999999997,2.0629,218.00599999999997,2.0629,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.11861534322942716,nf10k
67,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,0.87,218.202,3.195800000000002,218.202,3.195800000000002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.8827287043442358,nf10k
68,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,OC1=C([N+]([O-])=O)C=CC=C1Br,OC1=C([N+]([O-])=O)C=CC=C1Br,Unknown,0.07,218.00599999999997,2.0629,218.00599999999997,2.0629,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.031050319018657405,nf10k
69,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,CC1=NC=CC=C1,CC1=NC=CC=C1,Unknown,0.47,93.12899999999998,1.39002,93.12899999999998,1.39002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.2749054789185309,nf10k
70,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,Unknown,0.97,200.09399999999997,1.98636,200.09399999999997,1.98636,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.508638306165727,nf10k
71,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22,CO,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N,Unknown,0.919207524,348.44900000000007,5.214100000000004,348.44900000000007,5.214100000000004,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.0872866447635203,nf10k
72,500,59.0,-31.0,0,0,Acetone,5.26,40.0,25,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C)(C)C3=CC=CC=C3,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C)(C)C3=CC=CC=C3,Unknown,0.745,342.52600000000007,7.331900000000007,342.52600000000007,7.331900000000007,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.5917600346881504,nf10k
73,300,59.0,-37.5,0,0,n-Heptane,0.225,20.0,22,CCCCCCC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Unknown,-0.000431727,310.393,4.448400000000004,310.393,4.448400000000004,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.0006213464425154201,nf10k
74,300,87.0,-8.0,0,0,Methyl tert-butyl ether,64.75433947,20.0,22,CC(C)(C)OC,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,0.037172779,139.104,1.83648,139.104,1.83648,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.01600081225026044,nf10k
75,300,59.0,-37.5,0,0,Methyl tert-butyl ether,0.42,20.0,22,CC(C)(C)OC,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,Unknown,-0.025146937,236.35800000000003,5.067700000000004,236.35800000000003,5.067700000000004,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.011209553133708916,nf10k
76,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22,O=CN(C)C,Nc1ccc(Br)cc1,Nc1ccc(Br)cc1,Unknown,0.405879616,172.02500000000003,2.0313,172.02500000000003,2.0313,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.22539517407211157,nf10k
77,500,82.0,0.0,0,1,Toluene,1.362433862,20.0,22,CC1=CC=CC=C1,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,Unknown,0.471145219,324.4240000000001,3.1732000000000014,324.4240000000001,3.1732000000000014,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.27584314257312914,nf10k
78,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,C1=CC=C(C(=C1)C(=O)N)N,C1=CC=C(C(=C1)C(=O)N)N,Unknown,0.67,136.15399999999997,0.36770000000000014,136.15399999999997,0.36770000000000014,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.48017200622428136,nf10k
79,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,C1=CC2=C(C=CC(=C2)N)C=C1C(=O)O,C1=CC2=C(C=CC(=C2)N)C=C1C(=O)O,Unknown,0.97,187.19799999999998,2.1201999999999996,187.19799999999998,2.1201999999999996,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.508638306165727,nf10k
80,300,87.0,-8.0,0,0,2-Methyltetrahydrofuran,48.05898411,20.0,22,CC1CCCO1,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,Unknown,0.364471692,197.024,2.736760000000001,197.024,2.736760000000001,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1961822774230248,nf10k
81,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,NC1=CC=CC2=C(N)C=CC=C12,NC1=CC=CC2=C(N)C=CC=C12,Unknown,0.96,158.204,2.0042,158.204,2.0042,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.387216143280264,nf10k
82,500,82.0,0.0,0,1,Toluene,1.362433862,20.0,22,CC1=CC=CC=C1,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,Unknown,0.297192977,219.287,4.583400000000002,219.287,4.583400000000002,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.15254640383369333,nf10k
83,300,87.0,-8.0,0,0,2-propanol,0.322751323,20.0,22,C(C)(C)O,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Unknown,-0.040123651,310.393,4.448400000000004,310.393,4.448400000000004,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.017502312371159373,nf10k
84,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,OC(C(O)=O)C1=CC=CC=C1,OC(C(O)=O)C1=CC=CC=C1,Unknown,0.98,152.149,0.8046,152.149,0.8046,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660803,nf10k
85,300,87.0,-8.0,0,0,Acetone,2.065696649,20.0,22,CC(=O)C,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,Unknown,0.43623403,204.22499999999997,2.04936,204.22499999999997,2.04936,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.24813147960226212,nf10k
86,220,-1.0,0.0,1,1,n-Hexane,0.17,30.0,25,C(CCC)CC,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,Unknown,0.828,967.4379999999999,20.375300000000003,967.4379999999999,20.375300000000003,0.5,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,0,0,0,1,0,0,0,SM122,0,1,DE,0.7619538968712045,nf10k
87,300,87.0,-8.0,0,0,Methyl tert-butyl ether,64.75433947,20.0,22,CC(C)(C)OC,O=C1NC2=C(C=CC(Br)=C2)C1,O=C1NC2=C(C=CC(Br)=C2)C1,Unknown,0.33046123,212.04599999999996,1.9436999999999998,212.04599999999996,1.9436999999999998,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.17357610653678796,nf10k
88,300,87.0,-8.0,0,0,Methyl tert-butyl ether,64.75433947,20.0,22,CC(C)(C)OC,BrC1=CC=C(C(OC)=O)C=C1,BrC1=CC=C(C(OC)=O)C=C1,Unknown,0.079302053,215.04599999999996,2.2356999999999996,215.04599999999996,2.2356999999999996,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.035411379861256885,nf10k
89,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,Unknown,0.49,340.44300000000004,2.7045000000000012,340.44300000000004,2.7045000000000012,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2915790998652873,nf10k
90,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,C1=CC(=CC(=C1)I)C#N,C1=CC(=CC(=C1)I)C#N,Unknown,0.34,229.01999999999998,2.1628800000000004,229.01999999999998,2.1628800000000004,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1797985405143598,nf10k
91,500,82.0,0.0,0,1,Ethyl acetate,2.439741329,20.0,22,O(C(C)=O)CC,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,Unknown,-0.242579891,438.4350000000001,5.782200000000004,438.4350000000001,5.782200000000004,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.09467369077679472,nf10k
92,500,59.0,-31.0,0,0,Acetone,2.45,30.0,25,CC(=O)C,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)CO,Unknown,0.8788,482.6550000000003,2.195200000000002,482.6550000000003,2.195200000000002,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.9129287940934646,nf10k
93,220,-1.0,0.0,1,1,Ethanol,2.41,30.0,25,C(C)O,CC1(NC2=C3C(=C(C=C2)N=NC4=CC=C(C5=CC=CC=C54)N=NC6=CC=CC=C6)C=CC=C3N1)C,CC1(NC2=C3C(=C(C=C2)N=NC4=CC=C(C5=CC=CC=C54)N=NC6=CC=CC=C6)C=CC=C3N1)C,Unknown,0.941,456.5530000000001,9.397299999999998,456.5530000000001,9.397299999999998,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,0,0,0,SM122,0,1,DE,1.221848749616356,nf10k
94,300,87.0,-8.0,0,0,2-propanol,0.322751323,20.0,22,C(C)(C)O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,Unknown,0.326350993,299.355,3.892400000000001,299.355,3.892400000000001,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1709221145304039,nf10k
95,500,82.0,0.0,0,1,2-Methyltetrahydrofuran,8.90717603,20.0,22,CC1CCCO1,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,Unknown,0.697731208,236.35800000000003,5.067700000000004,236.35800000000003,5.067700000000004,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.5181722786426158,nf10k
96,300,87.0,-8.0,0,0,Ethanol,0.227163745,20.0,22,C(C)O,CCC(C1=CC=CC=C1)C(=O)O,CCC(C1=CC=CC=C1)C(=O)O,Unknown,0.141639293,164.20399999999995,2.2647999999999997,164.20399999999995,2.2647999999999997,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.06582450767236386,nf10k
97,150,59.0,0.0,0,1,Ethyl acetate,3.23,30.0,21,O(C(C)=O)CC,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,Unknown,0.628,379.50000000000006,4.361100000000004,379.50000000000006,4.361100000000004,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,0,1,DE,0.4282911681913124,nf10k
98,300,59.0,-37.5,0,0,2-propanol,0.066137566,20.0,22,C(C)(C)O,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,0.076198792,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.033951611636141875,nf10k
99,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22,CC1CCCO1,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,Unknown,0.310118546,178.234,3.086400000000001,178.234,3.086400000000001,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.16059646534703242,nf10k
100,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,Unknown,0.83,194.194,-1.0293,194.194,-1.0293,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.767003889607846,nf10k
101,300,87.0,-8.0,0,0,Acetone,2.065696649,20.0,22,CC(=O)C,CCC(C1=CC=CC=C1)C(=O)O,CCC(C1=CC=CC=C1)C(=O)O,Unknown,0.303852428,164.20399999999995,2.2647999999999997,164.20399999999995,2.2647999999999997,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.15667528083806026,nf10k
102,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,Unknown,0.920375375,212.25199999999998,2.5210999999999997,212.25199999999998,2.5210999999999997,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.0935322923357078,nf10k
103,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,OC1=CC=CC([N+]([O-])=O)=C1,OC1=CC=CC([N+]([O-])=O)=C1,Unknown,0.29,139.11,1.3003999999999998,139.11,1.3003999999999998,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1481303992702337,nf10k
104,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,C#Cc1ccc(C)cc1,C#Cc1ccc(C)cc1,Unknown,0.64,116.16299999999998,1.97632,116.16299999999998,1.97632,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.44249279809434205,nf10k
105,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,O=C(O)C1=CC=C(C(O)=O)C=C1,O=C(O)C1=CC=C(C(O)=O)C=C1,Unknown,0.94,166.13199999999998,1.083,166.13199999999998,1.083,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.2146701649892326,nf10k
106,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,NC1=CC=CC(N)=N1,NC1=CC=CC(N)=N1,Unknown,0.5,109.13200000000002,0.24599999999999989,109.13200000000002,0.24599999999999989,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.30016227413275426,nf10k
107,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,Unknown,0.94,200.09399999999997,1.98636,200.09399999999997,1.98636,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.2146701649892326,nf10k
108,500,82.0,0.0,0,1,Acetone,1.4,30.0,25,CC(=O)C,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,Unknown,0.84,807.3389999999996,16.428499999999964,807.3389999999996,16.428499999999964,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,0,1,DE,0.7931741239681502,nf10k
109,220,-1.0,0.0,1,1,n-Hexane,0.17,30.0,25,C(CCC)CC,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,Unknown,0.93,236.35799999999998,5.067700000000005,236.35799999999998,5.067700000000005,0.5,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,0,0,0,1,0,0,0,SM122,0,1,DE,1.148741651280925,nf10k
110,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22,C(C)O,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,0.059408274,218.202,3.195800000000002,218.202,3.195800000000002,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.026137366401167057,nf10k
111,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,N[C@H](C)C1CCCCC1,N[C@H](C)C1CCCCC1,Unknown,0.98,127.23100000000001,1.9139,127.23100000000001,1.9139,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660803,nf10k
112,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22,C(C)O,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.079816217,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.035653716187188336,nf10k
113,500,59.0,-31.0,0,0,Acetone,5.63,30.0,25,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,Unknown,0.908,550.8300000000003,11.679699999999986,550.8300000000003,11.679699999999986,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.031517051446065,nf10k
