id,doi,year,journal,membrane_detailed,membrane,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,membrane_type,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,flux_lmh,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,loss_weight,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,source,role,swelling_thickness,swelling_weight,membrane_smiles,cas,solute_w_conc,solute_m_conc,surface_tension,solvent_diameter,density,solvent_dipole_moment,solvent_hildebrand,solvent_dt,flowrate,membrane_configuration,ph,error,SLogP,SMR,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nHBAcc,nHBDon,nRot,RotRatio,TopoPSA(NO),TopoPSA,Vabc,xtest,full_smiles
31,10.1016/S0376-7388(01)00751-7,2002.0,Journal of Membrane Science,SM122,SM122,SM,220,-1.0,0.0,1,1,,Pd-BINAP,Pd-BINAP,0.5,Tetrahydrofuran,25.0,71.0,2.84,0.99,20.0,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,1.0,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,847.1960000000003,9.201500000000005,847.1960000000003,9.201500000000005,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,10.1080/01496395.2019.1706573,2021.0,Seperation Science and Technology,NF030306,SS336,SS,500,82.0,0.0,0,1,,Rh(acac)(CO)2,Rh(acac)(CO)2,0.5,Dimethyl carbonate,30.0,10.0,0.333333333,0.86,27.0,CF,0,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,1.0,metal_catalyst,C(OC)(OC)=O,90.078,0.35,0.644,1069.0,3.1,15.5,3.9,9.7,84.2,258.03499999999997,0.60719,258.03499999999997,0.60719,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,10.1080/01496395.2019.1706573,2021.0,Seperation Science and Technology,SM122,SM122,SM,220,-1.0,0.0,1,1,,Hoveyda-Grubbs II,Hoveyda-Grubbs II,0.5,Toluene,30.0,23.0,0.766666667,0.996,27.0,CF,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,626.634,8.050320000000008,626.634,8.050320000000008,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,10.1080/01496395.2019.1706573,2021.0,Seperation Science and Technology,SM122,SM122,SM,220,-1.0,0.0,1,1,,Rh(acac)(CO)2,Rh(acac)(CO)2,0.5,Toluene,30.0,23.0,0.766666667,0.578,27.0,CF,0,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,258.03499999999997,0.60719,258.03499999999997,0.60719,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,PS600,DM500,DM,500,59.0,-31.0,0,0,,Pd[II](XPHOS),Palladium(II)acetate,0.01,Methanol,40.0,0.4,0.01,0.81,25.0,DE,0,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1177.966,21.0179,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,PS600,DM500,DM,500,59.0,-31.0,0,0,,Pd[II](XPHOS),Palladium(II)acetate,0.01,2-propanol,40.0,0.4,0.01,0.95,25.0,DE,0,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,C(C)(C)O,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,1177.966,21.0179,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,PS600,DM500,DM,500,59.0,-31.0,0,0,,Pd[II](XPHOS),Palladium(II)acetate,0.01,1-Butanol,40.0,0.4,0.01,0.98,25.0,DE,0,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,CCCCO,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,1177.966,21.0179,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,PS600,DM500,DM,500,59.0,-31.0,0,0,,"Diacetato(1,3-bis(diphenylphosphino)propane)palladium",Palladium(II)acetate,0.01,Methanol,40.0,0.4,0.01,0.8,25.0,DE,0,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,636.9610000000002,5.667400000000005,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,PS600,DM500,DM,500,59.0,-31.0,0,0,,"Diacetato(1,3-bis(diphenylphosphino)propane)palladium",Palladium(II)acetate,0.01,2-propanol,40.0,0.4,0.01,0.89,25.0,DE,0,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,C(C)(C)O,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,636.9610000000002,5.667400000000005,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,PS600,DM500,DM,500,59.0,-31.0,0,0,,"Diacetato(1,3-bis(diphenylphosphino)propane)palladium",Palladium(II)acetate,0.01,1-Butanol,40.0,0.4,0.01,0.97,25.0,DE,0,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,CCCCO,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,636.9610000000002,5.667400000000005,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,PS600,DM500,DM,500,59.0,-31.0,0,0,,Pd[II](dppBz),Palladium(II)acetate,0.01,Methanol,40.0,0.4,0.01,0.87,25.0,DE,0,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,670.9780000000002,5.228100000000005,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,PS600,DM500,DM,500,59.0,-31.0,0,0,,Pd[II](dppBz),Palladium(II)acetate,0.01,2-propanol,40.0,0.4,0.01,0.92,25.0,DE,0,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,C(C)(C)O,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,670.9780000000002,5.228100000000005,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,PS600,DM500,DM,500,59.0,-31.0,0,0,,Pd[II](dppBz),Palladium(II)acetate,0.01,1-Butanol,40.0,0.4,0.01,0.97,25.0,DE,0,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,CCCCO,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,670.9780000000002,5.228100000000005,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,10.3390/membranes11060423,2021.0,MDPI - membranes,DM300,DM300,DM,300,59.0,-37.5,0,0,,Magnesium Triflate,Magnesium Triflate,0.5,Ethanol,30.0,13.32,0.444,0.98,25.0,CF,0,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,10.3390/membranes11060423,2021.0,MDPI - membranes,DM300,DM300,DM,300,59.0,-37.5,0,0,,Magnesium Triflate,Magnesium Triflate,0.5,Ethanol,50.0,0.92,0.0184,0.741,25.0,CF,0,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,10.1002/cssc.201100355,2012.0,Wiley Online Library,DM300,DM300,DM,300,59.0,-37.5,0,0,,Pd[0](PPh3)2(OAc),Pd[0](PPh3)2,0.1,Acetone,30.0,74.4,2.48,0.878,25.0,CF,0,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,1.0,metal_catalyst,CC(=O)C,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,10.1002/cssc.201100355,2012.0,Wiley Online Library,DM150,DM150,DM,150,59.0,0.0,0,1,,Pd[0](PPh3)2(OAc),Pd[0](PPh3)2,0.1,Acetone,30.0,68.7,2.29,0.903,25.0,CF,0,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,1.0,metal_catalyst,CC(=O)C,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,10.1039/b602184k,2006.0,Royal Society of Chemistry,SM122,SM122,SM,220,-1.0,0.0,1,1,,Ru-BINAP-Cl,Ru-BINAP-Cl,0.5,Methanol,20.0,230.8,11.54,0.984,35.0,DE,0,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,1.0,metal_catalyst,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,10.1039/b602184k,2006.0,Royal Society of Chemistry,SM122,SM122,SM,220,-1.0,0.0,1,1,,Ru-BINAP-Cl,Ru-BINAP-Cl,0.5,Methanol,20.0,230.8,11.54,0.956,35.0,DE,0,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,1.0,metal_catalyst,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,10.1039/b602184k,2006.0,Royal Society of Chemistry,SM122,SM122,SM,220,-1.0,0.0,1,1,,Ru-BINAP-Cl,Ru-BINAP-Cl,0.5,Methanol,20.0,230.8,11.54,0.972,35.0,DE,0,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,1.0,metal_catalyst,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,DM500,DM500,DM,500,59.0,-31.0,0,0,,Palladium(II)acetate,Palladium(II)acetate,0.5,Methanol,40.0,6.0,0.15,0.905,25.0,DE,0,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,224.50799999999998,0.0250999999999999,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,DM500,DM500,DM,500,59.0,-31.0,0,0,,Palladium(II)acetate,Palladium(II)acetate,0.5,2-propanol,40.0,0.8,0.02,0.903,25.0,DE,0,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,C(C)(C)O,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,224.50799999999998,0.0250999999999999,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,10.3389/fchem.2020.00375,2020.0,Frontiers in Chemistry,DM500,DM500,DM,500,59.0,-31.0,0,0,,Palladium(II)acetate,Palladium(II)acetate,0.5,1-Butanol,40.0,84.0,2.1,0.95,25.0,DE,0,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,1.0,metal_catalyst,CCCCO,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,224.50799999999998,0.0250999999999999,224.50799999999998,0.0250999999999999,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,10.1021/acs.oprd.4c00359,2025.0,Organic Proocess Research & Development,DM500,DM500,DM,500,59.0,-31.0,0,0,,DTBM-MeOBiPhep Ir complex,[Ir(COD)Cl]2,0.01,Tetrahydrofuran,15.0,50.4,3.36,0.94129979,25.0,CF,0,COc1c(c2c(OC)cccc2[P](c3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)([Ir+][P]4(c5cc(C(C)(C)C)c(OC)c(C(C)(C)C)c5)c6cc(C(C)(C)C)c(OC)c(C(C)(C)C)c6)c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)c4ccc1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,1.0,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,1343.804999999998,17.299099999999974,671.7079999999997,-0.6513999999999978,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,10.1021/acs.oprd.4c00359,2025.0,Organic Proocess Research & Development,DM500,DM500,DM,500,59.0,-31.0,0,0,,[Ir(COD)Cl]2,[Ir(COD)Cl]2,0.5,Tetrahydrofuran,15.0,50.4,3.36,0.722222222,25.0,CF,0,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,1.0,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,10.1021/acs.oprd.4c00359,2025.0,Organic Proocess Research & Development,DM500,DM500,DM,500,59.0,-31.0,0,0,,DTBM-SegPhos Ir complex,[Ir(COD)Cl]2,0.01,Tetrahydrofuran,15.0,50.4,3.36,0.496503497,25.0,CF,0,CC(c1c(OC)c(C(C)(C)C)cc([P]2(c3ccc(OCO4)c4c3c5c6c(OCO6)ccc5[P](c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)(c8cc(C(C)(C)C)c(OC)c(C(C)(C)C)c8)[Ir+]2)c9cc(C(C)(C)C)c(OC)c(C(C)(C)C)c9)c1)(C)C,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,1.0,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,1371.7709999999981,16.739299999999968,671.7079999999997,-0.6513999999999978,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,10.1021/acs.oprd.4c00359,2025.0,Organic Proocess Research & Development,DM500,DM500,DM,500,59.0,-31.0,0,0,,[Ir(COD)Cl]2,[Ir(COD)Cl]2,0.5,Tetrahydrofuran,15.0,50.4,3.36,0.640495868,25.0,CF,0,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,1.0,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,10.1002/cssc.201200466,2012.0,ChemSusChem,Duramem 500,DM500,DM,500,59.0,-31.0,0,0,,OctaSi-Ru-Grubbs-Hoveyda-type olefin metathesis catalyst,OctaSi-Ru-Grubbs-Hoveyda-type olefin metathesis catalyst,0.5,Dichloromethane,30.0,0.0,0.0,0.71,30.0,DE,0,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,1.0,metal_catalyst,C(Cl)Cl,84.933,1.25,0.43,1322.0,8.93,18.2,6.3,6.1,63.9,1571.2729999999985,16.079519999999967,1571.2729999999985,16.079519999999967,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,10.1016/j.cep.2015.07.019,2016.0,Chemical Engineering and processing,GMT-oNF-2,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,Rh(BIPHEPHOS),Rh(acac)(CO)2,0.01,Toluene-Nonanal-mix,20.0,40.6,2.03,0.99,5.0,CF,0,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,1.0,metal_catalyst,Cc1ccccc1.C(CCCC=O)CCCC,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,988.813,14.855389999999968,258.03499999999997,0.60719,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,10.1016/j.cep.2015.07.019,2016.0,Chemical Engineering and processing,GMT-oNF-2,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,BIPHEPHOS,Rh(BIPHEPHOS),0.2,Toluene-Nonanal-mix,20.0,40.6,2.03,0.97,5.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,1.0,ligand,Cc1ccccc1.C(CCCC=O)CCCC,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,786.7980000000002,14.85679999999997,988.813,14.855389999999968,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,10.1016/j.cep.2015.07.019,2016.0,Chemical Engineering and processing,GMT-oNF-2,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,Rh(Xantphos)acac,Rh(acac)(CO)2,0.01,Toluene-Nonanal-mix,20.0,40.6,2.03,0.99,5.0,CF,0,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,1.0,metal_catalyst,Cc1ccccc1.C(CCCC=O)CCCC,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,780.6470000000002,9.035990000000002,258.03499999999997,0.60719,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,10.1016/j.cep.2015.07.019,2016.0,Chemical Engineering and processing,GMT-oNF-2,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,Xantphos,Rh(Xantphos)acac,0.2,Toluene-Nonanal-mix,20.0,40.6,2.03,0.98,5.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,1.0,ligand,Cc1ccccc1.C(CCCC=O)CCCC,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,578.6320000000002,7.634600000000009,780.6470000000002,9.035990000000002,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,10.1016/j.cep.2015.07.019,2016.0,Chemical Engineering and processing,GMT-oNF-2,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,Rh(TPP),Rh(acac)(CO)2,0.01,Toluene-Nonanal-mix,20.0,40.6,2.03,0.95,5.0,CF,0,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,1.0,metal_catalyst,Cc1ccccc1.C(CCCC=O)CCCC,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,726.5990000000002,8.290990000000008,258.03499999999997,0.60719,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
