,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,is_augmented,rejection_mcmpnn_combi_v42a_fold0,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold4,loss_weight,rejection_mcmpnn_combi_v42a_fold3,id_original,Unnamed: 0.1
36,36,36,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.2924298239020633,0,0,0,0.0,0.91306806,0.8428845,0.9642577,0.9402517,9.037729210182263,0.9232404,36.0,4550.0
37,37,37,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.98,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.6777807052660805,0,0,0,0.0,0.9709363,0.8523346,0.99051696,0.97171545,9.27349605914354,0.942049,37.0,1805.0
38,38,38,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.8,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.6968039425795112,0,0,0,0.0,0.8325002,0.8614162,0.8272176,0.7801336,7.858894965375881,0.7434989,38.0,1666.0
39,39,39,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.89,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.9546770212133426,0,0,0,0.0,0.88547426,0.89684534,0.892108,0.87979054,8.566195512259709,0.895941,39.0,1912.0
40,40,40,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.508638306165727,1,0,0,0.0,0.9703064,0.94759166,0.95379657,0.9554812,9.19490710948978,0.9459269,40.0,1162.0
41,41,41,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.87,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.8827287043442358,0,0,0,0.0,0.8780687,0.871223,0.8393112,0.85083336,8.409017612952193,0.73981684,41.0,558.0
42,42,42,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.92,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.0915149811213505,0,0,0,0.0,0.9042482,0.91119564,0.8987962,0.90442574,8.801962361220987,0.8988346,42.0,1169.0
43,43,43,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.508638306165727,0,0,0,0.0,0.9788414,0.9585409,0.9576654,0.95933867,9.19490710948978,0.94895506,43.0,1812.0
44,44,44,Ethanol,0.444,30.0,300,59.0,-37.5,0,0,25.0,C(C)O,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,metal_catalyst,0.98,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660805,0,0,0,0.0,1.0,0.8227894,0.92619807,0.97168684,13.761873867254716,0.9510145,44.0,4088.0
45,45,45,Ethanol,0.0184,50.0,300,59.0,-37.5,0,0,25.0,C(C)O,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,metal_catalyst,0.741,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.585026652029182,0,0,0,0.0,1.0,0.65257454,0.8189249,0.729342,10.974511278887022,0.7381528,45.0,2906.0
46,46,46,Acetone,2.48,30.0,300,59.0,-37.5,0,0,25.0,CC(=O)C,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,metal_catalyst,0.878,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,0.1,cat,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.910094888560602,0,0,0,0.0,0.88847697,0.85139656,0.882081,0.85760915,12.572288160085238,0.89968616,46.0,1529.0
47,47,47,Acetone,2.29,30.0,150,59.0,0.0,0,1,25.0,CC(=O)C,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,metal_catalyst,0.903,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,0.1,cat,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.0087739243075051,0,0,0,0.0,0.92282057,0.89284605,0.88990146,0.8901561,10.182782222346187,0.9017199,47.0,1040.0
48,48,48,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.984,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.7695510786217257,0,0,0,0.0,0.9714614,0.97599554,0.9563393,0.98133314,11.763990248396013,0.922317,48.0,4044.0
49,49,49,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.956,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.346787486224656,0,0,0,0.0,0.9714614,0.97599554,0.95633936,0.98133314,11.485787776305566,0.922317,49.0,3236.0
50,50,50,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.972,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.5376020021010437,0,0,0,0.0,0.9714614,0.97599554,0.95633936,0.98133314,11.644760617500106,0.922317,50.0,597.0
51,51,51,Methanol,0.15,40.0,500,59.0,-31.0,0,0,25.0,CO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.905,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.0177287669604316,1,0,1,0.0,0.9392509,0.9005902,0.9243619,0.6862627,9.588096694321523,0.9256028,51.0,992.0
52,52,52,2-propanol,0.02,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.903,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.0087739243075051,0,0,1,0.0,0.9155934,0.9162368,0.9099581,0.75288177,9.57074267315533,0.978425,52.0,339.0
53,53,53,1-Butanol,2.1,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.2924298239020633,0,0,1,0.0,0.9602454,0.94441646,0.9521654,0.853662,9.97856217056086,0.9985934,53.0,167.0
54,54,54,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,COc1c(c2c(OC)cccc2[P](c3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)([Ir+][P]4(c5cc(C(C)(C)C)c(OC)c(C(C)(C)C)c5)c6cc(C(C)(C)C)c(OC)c(C(C)(C)C)c6)c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)c4ccc1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.94129979,1343.804999999998,17.299099999999974,671.7079999999997,-0.6513999999999978,0.01,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.2240241412042858,0,0,0,0.0,0.8193541,0.5305423,0.9533411,0.9296667,8.96935517361555,0.79468524,54.0,1907.0
55,55,55,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.722222222,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,0.5,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.554741847778525,0,0,0,0.0,0.730258,0.6871218,0.7897098,0.6795423,7.247647577433558,0.66186535,55.0,4274.0
56,56,56,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,CC(c1c(OC)c(C(C)(C)C)cc([P]2(c3ccc(OCO4)c4c3c5c6c(OCO6)ccc5[P](c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)(c8cc(C(C)(C)C)c(OC)c(C(C)(C)C)c8)[Ir+]2)c9cc(C(C)(C)C)c(OC)c(C(C)(C)C)c9)c1)(C)C,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.496503497,1371.770999999998,16.739299999999968,671.7079999999997,-0.6513999999999978,0.01,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.2971418397998493,0,0,0,0.0,0.65458107,0.5263411,0.9439726,0.5141942,5.473747825939995,0.74467546,56.0,2515.0
57,57,57,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.640495868,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,0.5,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.4430897531511676,0,0,0,0.0,0.730258,0.6871218,0.7897098,0.6795423,6.605368745444431,0.66186535,57.0,160.0
58,58,58,Dichloromethane,0.0,30.0,500,59.0,-31.0,0,0,30.0,C(Cl)Cl,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,metal_catalyst,0.71,1571.2729999999983,16.079519999999967,1571.2729999999983,16.079519999999967,0.5,cat,84.933,1.25,0.43,1322.0,8.93,18.2,6.3,6.1,63.9,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.5361070110140926,0,0,0,0.0,0.73749363,0.77258587,0.6669962,0.9797263,7.896079630617724,0.740995,58.0,1191.0
59,59,59,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.99,988.813,14.855389999999968,258.035,0.60719,0.01,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.9586073148417744,0,0,0,0.0,0.97567415,0.9995595,0.9379784,0.97897416,6.21595014100603,0.9382708,59.0,2156.0
60,60,60,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,0.97,786.7980000000002,14.85679999999997,988.813,14.855389999999968,0.2,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.508638306165727,0,0,0,0.0,0.8440082,0.9996423,0.9405353,0.97590876,0.7677739184342992,0.91693425,60.0,1454.0
61,61,61,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.99,780.6470000000002,9.035990000000002,258.035,0.60719,0.01,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.9586073148417744,0,0,0,0.0,0.9712399,0.990808,0.94053245,0.9826313,6.21595014100603,0.8801395,61.0,4312.0
62,62,62,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,ligand,0.98,578.6320000000002,7.634600000000009,780.6470000000002,9.035990000000002,0.2,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.6777807052660805,0,0,0,0.0,0.94582903,0.99483573,0.8736415,0.9610089,0.7743360886773275,0.88334477,62.0,2745.0
63,63,63,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.95,726.5990000000002,8.290990000000008,258.035,0.60719,0.01,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.2924298239020633,0,0,0,0.0,0.95859385,0.96111006,0.928087,0.9712604,5.628901656665438,0.87580836,63.0,1077.0
64,64,64,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,c1(P(c2ccccc2)c3ccccc3)ccccc1,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,ligand,0.8,262.292,3.4448000000000016,726.5990000000002,8.290990000000008,0.2,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.6968039425795112,0,0,0,0.0,0.7488651,0.36705118,0.6037997,0.75328875,0.6562170243028199,0.6753248,64.0,2502.0
65,65,65,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.95,988.813,14.855389999999968,258.035,0.60719,0.01,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.2924298239020633,0,0,0,0.0,0.9407426,0.97362566,0.9257246,0.9486421,6.007010640468013,0.92803454,65.0,2825.0
66,66,66,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,0.98,786.7980000000002,14.85679999999997,988.813,14.855389999999968,0.2,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.6777807052660805,0,0,0,0.0,0.74175346,0.9800651,0.9260758,0.96167254,0.7743360886773275,0.9068247,66.0,331.0
67,67,67,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.95,780.6470000000002,9.035990000000002,258.035,0.60719,0.01,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.2924298239020633,0,0,0,0.0,0.95621437,0.9741665,0.92876226,0.9494634,6.007010640468013,0.8715005,67.0,2254.0
68,68,68,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,ligand,0.92,578.6320000000002,7.634600000000009,780.6470000000002,9.035990000000002,0.2,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.0915149811213505,0,0,0,0.0,0.91567147,0.9651072,0.84807205,0.92213213,0.7349630672191583,0.85068953,68.0,398.0
69,69,69,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.93,726.5990000000002,8.290990000000008,258.035,0.60719,0.01,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.148741651280925,0,0,0,0.0,0.9453137,0.9498123,0.9276342,0.9380495,5.531007714810388,0.8722632,69.0,622.0
70,70,70,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,c1(P(c2ccccc2)c3ccccc3)ccccc1,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,ligand,0.61,262.292,3.4448000000000016,726.5990000000002,8.290990000000008,0.2,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.4078232426041331,0,0,0,0.0,0.66802347,0.29628417,0.4876265,0.53385985,0.5315357896852841,0.57142746,70.0,3410.0
71,71,71,Toluene,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.85,258.035,0.60719,258.035,0.60719,0.5,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.8210230527068305,1,0,0,0.0,0.9093283,0.8740084,0.8283734,0.8430566,5.484661889122968,0.42385715,71.0,4484.0
