,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_combi_v42d_fold1,id_original,loss_weight,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold4,Unnamed: 0.1,rejection_mcmpnn_combi_v42d_fold0,is_augmented,rejection_mcmpnn_combi_v42d_fold2
35,35,35,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.81,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.7189666327522726,0,0,0,0.98051846,35.0,0.952442567352143,0.7685502,0.9033168,1005.0,0.8290539,0.0,0.8140321
36,36,36,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.2924298239020633,0,0,0,1.0,36.0,1.0844643093613509,0.8586187,0.8815913,139.0,0.9018661,0.0,0.94928706
37,37,37,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.98,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.6777807052660805,0,0,0,0.9967131,37.0,1.1127546826490384,0.8715733,0.85502404,27.0,0.9043586,0.0,0.9769136
38,38,38,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.8,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.6968039425795112,0,0,0,0.8919538,38.0,1.0791548626496192,0.8037728,0.8089751,3933.0,0.8246038,0.0,0.9018589
39,39,39,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.89,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.9546770212133426,0,0,0,0.94369435,39.0,1.1762788002880848,0.8532394,0.8710474,1575.0,0.9287253,0.0,0.93206
40,40,40,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.508638306165727,1,0,0,0.9853562,40.0,1.2626111893000544,0.89268506,0.9627288,3324.0,0.9327606,0.0,0.9877652
41,41,41,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.87,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.8827287043442358,0,0,0,0.891918,41.0,1.0090233139275178,0.82922006,0.8017576,507.0,0.8368793,0.0,0.87689346
42,42,42,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.92,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.0915149811213505,0,0,0,0.94424754,42.0,1.0561739360736635,0.8559988,0.88666177,5.0,0.94176537,0.0,0.91999924
43,43,43,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.508638306165727,0,0,0,0.9845138,43.0,1.1033245582198092,0.89693654,0.9690616,909.0,0.94248253,0.0,0.97123957
44,44,44,Ethanol,0.444,30.0,300,59.0,-37.5,0,0,25.0,C(C)O,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,metal_catalyst,0.98,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660805,0,0,0,0.7402038,44.0,0.6464901191107888,0.90419734,0.9798273,3420.0,0.7914376,0.0,0.95771646
45,45,45,Ethanol,0.0184,50.0,300,59.0,-37.5,0,0,25.0,C(C)O,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,metal_catalyst,0.741,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.585026652029182,0,0,0,0.93986845,45.0,0.5155484763417392,0.72232795,0.72475964,2206.0,0.8513427,0.0,0.71199286
46,46,46,Acetone,2.48,30.0,300,59.0,-37.5,0,0,25.0,CC(=O)C,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,metal_catalyst,0.878,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,0.1,cat,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.910094888560602,0,0,0,0.93725586,46.0,0.5906070749164662,0.7818856,0.8720025,531.0,0.9294454,0.0,0.89029056
47,47,47,Acetone,2.29,30.0,150,59.0,0.0,0,1,25.0,CC(=O)C,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,metal_catalyst,0.903,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,0.1,cat,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.0087739243075051,0,0,0,0.91631866,47.0,0.6955172055824559,0.8197694,0.89245355,4893.0,0.958139,0.0,0.91476464
48,48,48,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.984,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.7695510786217257,0,0,0,0.97723615,48.0,1.5616014304913404,0.864368,0.9546808,1000.0,0.923814,0.0,0.97012043
49,49,49,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.956,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.346787486224656,0,0,0,0.9772361,49.0,1.5246716669324234,0.864368,0.9546808,46.0,0.923814,0.0,0.97012043
50,50,50,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.972,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.5376020021010437,0,0,0,0.9772361,50.0,1.54577438896609,0.8643681,0.9546808,972.0,0.92381394,0.0,0.97012043
51,51,51,Methanol,0.15,40.0,500,59.0,-31.0,0,0,25.0,CO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.905,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.0177287669604316,1,0,1,0.8591122,51.0,1.04202874942982,0.89863896,0.71635365,602.0,0.885798,0.0,0.8978549
52,52,52,2-propanol,0.02,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.903,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.0087739243075051,0,0,1,0.94395864,52.0,1.0401427245439745,0.8730161,0.77581084,1089.0,0.9635167,0.0,0.90849674
53,53,53,1-Butanol,2.1,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,DM500,0,1,DE,1.2924298239020633,0,0,1,0.97343117,53.0,1.0844643093613509,0.89815164,0.77428675,176.0,0.9458949,0.0,0.9623318
54,54,54,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,COc1c(c2c(OC)cccc2[P](c3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)([Ir+][P]4(c5cc(C(C)(C)C)c(OC)c(C(C)(C)C)c5)c6cc(C(C)(C)C)c(OC)c(C(C)(C)C)c6)c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)c4ccc1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.94129979,1343.804999999998,17.299099999999974,671.7079999999997,-0.6513999999999978,0.01,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.2240241412042858,0,0,0,0.8614176,54.0,1.2316392181194893,0.3742942,0.92748356,4500.0,0.84682125,0.0,0.933717
55,55,55,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.722222222,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,0.5,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.554741847778525,0,0,0,0.72714937,55.0,0.8696670304860177,0.62971115,0.550123,759.0,0.70584786,0.0,0.6891087
56,56,56,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,CC(c1c(OC)c(C(C)(C)C)cc([P]2(c3ccc(OCO4)c4c3c5c6c(OCO6)ccc5[P](c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)(c8cc(C(C)(C)C)c(OC)c(C(C)(C)C)c8)[Ir+]2)c9cc(C(C)(C)C)c(OC)c(C(C)(C)C)c9)c1)(C)C,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.496503497,1371.770999999998,16.739299999999968,671.7079999999997,-0.6513999999999978,0.01,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.2971418397998493,0,0,0,0.8653409,56.0,0.7516351356400145,0.3718651,0.4785883,1221.0,0.83900577,0.0,0.94066286
57,57,57,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.640495868,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,0.5,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.4430897531511676,0,0,0,0.72714937,57.0,0.7925980617492949,0.62971115,0.550123,133.0,0.70584786,0.0,0.6891087
58,58,58,Dichloromethane,0.0,30.0,500,59.0,-31.0,0,0,30.0,C(Cl)Cl,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,metal_catalyst,0.71,1571.2729999999983,16.079519999999967,1571.2729999999983,16.079519999999967,0.5,cat,84.933,1.25,0.43,1322.0,8.93,18.2,6.3,6.1,63.9,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.5361070110140926,0,0,0,0.7677615,58.0,0.9820309250111536,0.46405277,0.6930002,1893.0,0.80467224,0.0,0.7138965
59,59,59,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.99,988.813,14.855389999999968,258.035,0.60719,0.01,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.9586073148417744,0,0,0,1.0,59.0,0.7700804436890096,0.85938454,0.9864071,664.0,0.98188615,0.0,1.0
60,60,60,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,0.97,786.7980000000002,14.85679999999997,988.813,14.855389999999968,0.2,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.508638306165727,0,0,0,1.0,60.0,0.7571379152236482,0.85669565,0.9828197,1455.0,0.9329826,0.0,0.974656
61,61,61,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.99,780.6470000000002,9.035990000000002,258.035,0.60719,0.01,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.9586073148417744,0,0,0,1.0,61.0,0.7700804436890096,0.8613496,0.9942819,3258.0,0.9638802,0.0,1.0
62,62,62,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,ligand,0.98,578.6320000000002,7.634600000000009,780.6470000000002,9.035990000000002,0.2,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.6777807052660805,0,0,0,1.0,62.0,0.763609179456329,0.8878423,0.9829809,520.0,0.99376464,0.0,0.9758171
63,63,63,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.95,726.5990000000002,8.290990000000008,258.035,0.60719,0.01,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.2924298239020633,0,0,0,1.0,63.0,0.7441953867582866,0.8481622,0.96205616,2799.0,0.9587798,0.0,0.99049824
64,64,64,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,c1(P(c2ccccc2)c3ccccc3)ccccc1,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,ligand,0.8,262.292,3.4448000000000016,726.5990000000002,8.290990000000008,0.2,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.6968039425795112,0,0,0,0.84547126,64.0,0.6471264232680753,0.68926245,0.7753945,2637.0,0.8627373,0.0,0.7807845
65,65,65,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.95,988.813,14.855389999999968,258.035,0.60719,0.01,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.2924298239020633,0,0,0,0.9915778,65.0,0.7441953867582866,0.83379614,0.9465015,568.0,0.95150566,0.0,0.9836697
66,66,66,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,0.98,786.7980000000002,14.85679999999997,988.813,14.855389999999968,0.2,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.6777807052660805,0,0,0,0.98356426,66.0,0.763609179456329,0.816513,0.9562148,331.0,0.899328,0.0,0.9396246
67,67,67,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.95,780.6470000000002,9.035990000000002,258.035,0.60719,0.01,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.2924298239020633,0,0,0,0.98801124,67.0,0.7441953867582866,0.82947606,0.9508354,2407.0,0.9333204,0.0,0.94910526
68,68,68,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,ligand,0.92,578.6320000000002,7.634600000000009,780.6470000000002,9.035990000000002,0.2,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.0915149811213505,0,0,0,1.0,68.0,0.7247815940602443,0.81136835,0.9263017,3392.0,0.9536502,0.0,0.91393805
69,69,69,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.93,726.5990000000002,8.290990000000008,258.035,0.60719,0.01,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.148741651280925,0,0,0,0.97526217,69.0,0.7312528582929251,0.811425,0.92199075,3755.0,0.9270919,0.0,0.92935133
70,70,70,Toluene-Tridecanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=C)CCCC.CCCCCCCCCCCCC=O,c1(P(c2ccccc2)c3ccccc3)ccccc1,CC1=C[C-](C)O[Rh+]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)O1,ligand,0.61,262.292,3.4448000000000016,726.5990000000002,8.290990000000008,0.2,cat,123.0066,3.5026,0.797,835.4,2.568,17.16,1.64,2.64,150.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.4078232426041331,0,0,0,0.7768867,70.0,0.524172402847141,0.5769138,0.64252716,4643.0,0.7907698,0.0,0.64367473
