,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_combi_ft_v40_fold1,rejection_mcmpnn_combi_ft_v40_fold2,id_original,is_augmented,loss_weight,rejection_mcmpnn_combi_ft_v40_fold0,rejection_mcmpnn_combi_ft_v40_fold3,rejection_mcmpnn_combi_ft_v40_fold4,Unnamed: 0.1
35,35,35,2-propanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,C(C)(C)O,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.75,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.6003262785189618,0,0,1,0.8173527,0.7622425,35.0,0.0,1.22634359720607,0.7537161,0.74168664,0.7527345,4826.0
36,36,36,2-propanol,0.02,40.0,600,-1.0,0.0,1,1,25.0,C(C)(C)O,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.9,833.2540000000001,8.765220000000003,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.9956786262173576,0,0,0,0.892213,0.929165,36.0,0.0,1.4199767967649233,1.0,0.89119077,0.9022939,2523.0
37,37,37,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.81,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.7189666327522726,0,0,0,0.8953945,0.82644194,37.0,0.0,1.3037968770296116,0.8151927,0.80555105,0.80491245,1259.0
38,38,38,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.2924298239020633,0,0,0,0.9491974,0.9825189,38.0,0.0,1.4845211966178744,0.9496377,0.9294847,0.9515953,3916.0
39,39,39,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.98,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.6777807052660805,0,0,0,0.9869301,0.99469256,39.0,0.0,1.5232478365296451,0.96787083,0.92737776,0.98298204,2478.0
40,40,40,2-propanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,C(C)(C)O,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.508638306165727,1,0,0,0.8057467,0.9593255,40.0,0.0,1.0,0.9480485,0.9373186,0.94846416,379.0
41,41,41,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.8,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.6968039425795112,0,0,0,0.77631396,0.83904445,41.0,0.0,1.2908879970590212,0.79736114,0.836081,0.80269045,4921.0
42,42,42,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.89,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.9546770212133426,0,0,0,0.8886142,0.92347515,42.0,0.0,1.4065093314780903,0.8938225,0.8766111,0.9240495,1359.0
43,43,43,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.508638306165727,1,0,0,0.9072336,0.94209296,43.0,0.0,1.0,0.9296631,0.92599607,0.9600364,229.0
44,44,44,2-propanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,C(C)(C)O,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.98,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.6777807052660805,0,0,0,0.85238934,1.0,44.0,0.0,1.5232478365296451,0.99031675,0.9592898,0.96960115,5079.0
45,45,45,Methanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,CO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.9,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.9956786262173576,0,0,0,0.8905556,0.92631686,45.0,0.0,1.4199767967649233,0.89830625,0.8122908,0.89138687,4055.0
46,46,46,Toluene,0.01,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.99,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.9586073148417744,0,0,0,0.8513236,1.0,46.0,0.0,1.5361567165002352,0.9952656,0.97457266,0.9900949,3471.0
47,47,47,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.87,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.8827287043442358,0,0,0,0.8505295,0.886055,47.0,0.0,1.3812501568531526,0.8412667,0.8512924,0.8406136,4611.0
48,48,48,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.92,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.0915149811213505,0,0,0,0.9142295,0.95661294,48.0,0.0,1.4457945567061037,0.92681015,0.8898626,0.9327949,2981.0
49,49,49,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.508638306165727,0,0,0,0.9282853,0.9693704,49.0,0.0,1.5103389565590546,0.95972997,0.9415213,0.96961486,2600.0
50,50,50,Methanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,CO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.75,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.6003262785189618,1,0,1,0.7883463,0.7149832,50.0,0.0,1.0,0.68024224,0.6760018,0.7379062,732.0
51,51,51,Methanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,CO,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,833.2540000000001,8.765220000000003,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.2924298239020633,0,0,0,0.9486399,0.9528142,51.0,0.0,1.483931863486059,0.94848186,0.92218184,0.82782924,414.0
52,52,52,Methanol,0.02,40.0,600,-1.0,0.0,1,1,25.0,CO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.8,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.6968039425795112,0,0,0,0.78537285,0.84719133,52.0,0.0,1.2903755334661382,0.811636,0.7907857,0.8487351,1244.0
53,53,53,Toluene,0.05,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.6,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.3968556273798176,1,0,1,0.81319845,0.7131411,53.0,0.0,1.0,0.7119693,0.7349336,0.74607396,697.0
54,54,54,Toluene,0.05,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.8,833.2540000000001,8.765220000000003,224.508,0.0250999999999999,0.01,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.6968039425795112,1,0,0,0.8939083,0.95632344,54.0,0.0,1.0,0.99244237,0.91307163,0.9513251,723.0
55,55,55,Toluene,0.05,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.98,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.6777807052660805,0,0,0,0.8489542,0.9960971,55.0,0.0,1.5232478365296451,0.9784094,0.9633357,0.97473526,3581.0
56,56,56,Ethanol,0.444,30.0,300,59.0,-37.5,0,0,25.0,C(C)O,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,metal_catalyst,0.98,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660805,0,0,0,0.8177387,0.99228287,56.0,0.0,1.5232478365296451,0.9727479,0.97626495,0.97979707,422.0
57,57,57,Ethanol,0.0184,50.0,300,59.0,-37.5,0,0,25.0,C(C)O,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,metal_catalyst,0.741,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.585026652029182,0,0,0,0.7484993,0.7622545,57.0,0.0,1.214725605232539,0.7442912,0.9594122,0.7423394,5216.0
58,58,58,Acetone,2.48,30.0,300,59.0,-37.5,0,0,25.0,CC(=O)C,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,metal_catalyst,0.878,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,0.1,cat,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.910094888560602,0,0,0,0.8716632,0.87278545,58.0,0.0,1.3915772608296249,0.87455547,0.8669903,0.87036,1864.0
59,59,59,Acetone,2.29,30.0,150,59.0,0.0,0,1,25.0,CC(=O)C,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,metal_catalyst,0.903,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,0.1,cat,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.0087739243075051,0,0,0,0.89478314,0.89457524,59.0,0.0,1.4232842134131505,0.90141463,0.89479345,0.92038715,437.0
60,60,60,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.984,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.7695510786217257,0,0,0,0.9685912,0.9662932,60.0,0.0,1.5284113885178812,0.96368176,0.96562743,0.9651723,2579.0
61,61,61,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.956,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.346787486224656,0,0,0,0.9685912,0.9662932,61.0,0.0,1.4922665246002282,0.9636817,0.96562743,0.9651723,789.0
62,62,62,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.972,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.5376020021010437,0,0,0,0.9685912,0.9662932,62.0,0.0,1.5123201252223135,0.96368176,0.9656273,0.9651723,226.0
63,63,63,Methanol,0.15,40.0,500,59.0,-31.0,0,0,25.0,CO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.905,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.0177287669604316,1,0,1,0.8835341,0.847478,63.0,0.0,1.0,0.84868026,0.83670163,0.84656227,630.0
64,64,64,2-propanol,0.02,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.903,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.0087739243075051,0,0,1,0.90203965,0.9229892,64.0,0.0,1.4238494607561003,0.9106871,0.8760645,0.9039376,3548.0
65,65,65,1-Butanol,2.1,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.2924298239020633,0,0,1,0.93802446,0.9356847,65.0,0.0,1.4845211966178744,0.9023476,0.92732453,0.9589573,4370.0
66,66,66,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,COc1c(c2c(OC)cccc2[P](c3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)([Ir+][P]4(c5cc(C(C)(C)C)c(OC)c(C(C)(C)C)c5)c6cc(C(C)(C)C)c(OC)c(C(C)(C)C)c6)c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)c4ccc1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.94129979,1343.804999999998,17.299099999999974,671.7079999999997,-0.6513999999999978,0.01,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,1.2240241412042858,0,0,0,0.9337449,0.9379884,66.0,0.0,1.4732901999569816,0.9319755,0.5144923,0.94654095,159.0
67,67,67,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.722222222,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,0.5,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.554741847778525,0,0,0,0.68366253,0.6358399,67.0,0.0,1.1904855970008998,0.6816667,0.6844144,0.71295696,3483.0
68,68,68,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,CC(c1c(OC)c(C(C)(C)C)cc([P]2(c3ccc(OCO4)c4c3c5c6c(OCO6)ccc5[P](c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)(c8cc(C(C)(C)C)c(OC)c(C(C)(C)C)c8)[Ir+]2)c9cc(C(C)(C)C)c(OC)c(C(C)(C)C)c9)c1)(C)C,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.496503497,1371.770999999998,16.739299999999968,671.7079999999997,-0.6513999999999978,0.01,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.2971418397998493,0,0,0,0.9384479,0.62566066,68.0,0.0,0.8991080041869339,0.5055108,0.48454666,0.5992059,1927.0
69,69,69,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.640495868,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,0.5,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.4430897531511676,0,0,0,0.68366253,0.6358399,69.0,0.0,1.084555304046585,0.6816667,0.6844144,0.71295696,1250.0
70,70,70,Dichloromethane,0.0,30.0,500,59.0,-31.0,0,0,30.0,C(Cl)Cl,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,metal_catalyst,0.71,1571.2729999999983,16.079519999999967,1571.2729999999983,16.079519999999967,0.5,cat,84.933,1.25,0.43,1322.0,8.93,18.2,6.3,6.1,63.9,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.5361070110140926,0,0,0,0.6992806,1.0,70.0,0.0,1.1747080773237093,0.7080929,0.6804961,0.65506923,1621.0
71,71,71,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.99,988.813,14.855389999999968,258.035,0.60719,0.01,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,1.9586073148417744,0,0,0,0.98187387,0.9666228,71.0,0.0,1.5361567165002352,1.0,0.9789305,0.9811385,1000.0
72,72,72,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,0.97,786.7980000000002,14.85679999999997,988.813,14.855389999999968,0.2,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,1.508638306165727,0,0,0,0.935157,0.98533237,72.0,0.0,1.5103389565590546,0.9827252,0.9730809,0.9743341,2852.0
