,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,Unnamed: 0.1,id_original,rejection_mcmpnn_pt_v40_fold3,rejection_mcmpnn_pt_v40_fold1,rejection_mcmpnn_pt_v40_fold4,rejection_mcmpnn_pt_v40_fold2,is_augmented,rejection_mcmpnn_pt_v40_fold0,loss_weight
36,36,36,2-propanol,0.02,40.0,600,-1.0,0.0,1,1,25.0,C(C)(C)O,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.9,833.2540000000001,8.765220000000003,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.9956786262173576,0,0,0,853.0,36.0,0.7909745,0.68265015,0.7942642,0.7763024,0.0,0.75882214,1.0
37,37,37,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.81,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.7189666327522726,0,0,0,1318.0,37.0,0.9975947,0.9959962,0.9851465,1.0,0.0,1.0,1.0
38,38,38,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.2924298239020633,0,0,0,1190.0,38.0,0.9404806,0.91691595,0.9125843,0.9101992,0.0,0.9218178,1.0
39,39,39,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,CC(O[Pd]([P](c1ccc(c2c(C(C)C)cc(C(C)C)cc2C(C)C)cc1)(C3CCCCC3)C4CCCCC4)(OC(C)=O)[P](c5ccc(c6c(C(C)C)cc(C(C)C)cc6C(C)C)cc5)(C7CCCCC7)C8CCCCC8)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.98,1177.966,21.0179,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.6777807052660805,0,0,0,1712.0,39.0,0.94140035,0.94649094,0.8821639,0.9193653,0.0,0.9048361,1.0
40,40,40,2-propanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,C(C)(C)O,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.508638306165727,1,0,0,2125.0,40.0,0.7318814,0.5279846,0.6431037,0.6351416,0.0,0.56151694,1.0
41,41,41,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.8,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.6968039425795112,0,0,0,6.0,41.0,0.8863039,0.8487249,0.8635974,0.8210641,0.0,0.8635551,1.0
42,42,42,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.89,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.9546770212133426,0,0,0,1542.0,42.0,0.82178926,0.6510279,0.8122257,0.8126307,0.0,0.7928324,1.0
43,43,43,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.508638306165727,1,0,0,727.0,43.0,0.800526,0.5886768,0.77484095,0.80339783,0.0,0.8261361,1.0
44,44,44,2-propanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,C(C)(C)O,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.98,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.6777807052660805,0,0,0,256.0,44.0,0.7337069,0.5820606,0.68943363,0.6912007,0.0,0.6497592,1.0
45,45,45,Methanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,CO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.9,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.9956786262173576,0,0,0,2528.0,45.0,0.7631133,0.63902736,0.75273806,0.7557499,0.0,0.74103355,1.0
46,46,46,Toluene,0.01,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.99,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.9586073148417744,0,0,0,605.0,46.0,0.83265024,0.82005876,0.8516443,0.7827847,0.0,0.87907183,1.0
47,47,47,Methanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.87,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.8827287043442358,0,0,0,599.0,47.0,0.90123236,0.857966,0.8597297,0.8256961,0.0,0.85032123,1.0
48,48,48,2-propanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.92,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.0915149811213505,0,0,0,1807.0,48.0,0.8235193,0.6734263,0.82266307,0.8035495,0.0,0.7953395,1.0
49,49,49,1-Butanol,0.01,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,O=C(O[Pd]([P]1(c2ccccc2)c3ccccc3)(OC(C)=O)[P](c4ccccc4)(C5=C1C=CC=C5)c6ccccc6)C,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.97,670.9780000000002,5.228100000000005,224.508,0.0250999999999999,0.01,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.508638306165727,0,0,0,919.0,49.0,0.82674706,0.6314081,0.7763691,0.81393135,0.0,0.81295705,1.0
50,50,50,Methanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,CO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.75,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.6003262785189618,1,0,1,472.0,50.0,0.4421405,0.42063758,0.6203565,0.38040957,0.0,0.41603473,1.0
51,51,51,Methanol,0.01,40.0,600,-1.0,0.0,1,1,25.0,CO,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,833.2540000000001,8.765220000000003,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.2924298239020633,0,0,0,2280.0,51.0,0.814944,0.7028518,0.8474797,0.7970394,0.0,0.830704,1.0
52,52,52,Methanol,0.02,40.0,600,-1.0,0.0,1,1,25.0,CO,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.8,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.6968039425795112,0,0,0,751.0,52.0,0.75219846,0.60413873,0.72214353,0.7070117,0.0,0.6851615,1.0
53,53,53,Toluene,0.05,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.6,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.3968556273798176,1,0,1,2376.0,53.0,0.5058694,0.47764125,0.56200695,0.3416338,0.0,0.5630186,1.0
54,54,54,Toluene,0.05,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,Cc1c([P]([Pd](OC(C)=O)([P](c2c(C)cccc2)(c3c(C)cccc3)c4c(C)cccc4)OC(C)=O)(c5c(C)cccc5)c6c(C)cccc6)cccc1,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.8,833.2540000000001,8.765220000000003,224.508,0.0250999999999999,0.01,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,0.6968039425795112,1,0,0,1294.0,54.0,0.8913517,0.879544,0.88835585,0.75523365,0.0,0.8858967,1.0
55,55,55,Toluene,0.05,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.98,636.9610000000002,5.667400000000005,224.508,0.0250999999999999,0.01,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,0,1,DE,1.6777807052660805,0,0,0,383.0,55.0,0.8203635,0.81006813,0.85907596,0.81425965,0.0,0.89439595,1.0
56,56,56,Ethanol,0.444,30.0,300,59.0,-37.5,0,0,25.0,C(C)O,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,metal_catalyst,0.98,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660805,0,0,0,141.0,56.0,0.8288202,0.7429118,0.75060606,0.8195327,0.0,0.8141664,1.0
57,57,57,Ethanol,0.0184,50.0,300,59.0,-37.5,0,0,25.0,C(C)O,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,[Mg++].[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,metal_catalyst,0.741,322.4429999999999,-0.2779999999999998,322.4429999999999,-0.2779999999999998,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.585026652029182,0,0,0,1709.0,57.0,0.88964856,0.82889676,0.81186306,0.91008097,0.0,0.93609405,1.0
58,58,58,Acetone,2.48,30.0,300,59.0,-37.5,0,0,25.0,CC(=O)C,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,metal_catalyst,0.878,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,0.1,cat,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.910094888560602,0,0,0,533.0,58.0,0.86858296,0.86678445,1.0,0.88958967,0.0,0.88855183,1.0
59,59,59,Acetone,2.29,30.0,150,59.0,0.0,0,1,25.0,CC(=O)C,O=C([O-][Pd]([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)C,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,metal_catalyst,0.903,690.0480000000001,5.643300000000005,631.0040000000002,6.8871000000000056,0.1,cat,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.0087739243075051,0,0,0,1184.0,59.0,0.8801813,0.8896978,0.9936793,0.8990041,0.0,0.91650015,1.0
60,60,60,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.984,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.7695510786217257,0,0,0,1582.0,60.0,0.96046525,0.95254946,0.9558059,0.97923934,0.0,0.9865036,1.0
61,61,61,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.956,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.346787486224656,0,0,0,2144.0,61.0,0.9604652,0.9525495,0.9558059,0.97923934,0.0,0.9865036,1.0
62,62,62,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,Cl[Ru]1([P](c2ccccc2)(c(c3c4c([P]1(c5ccccc5)c6ccccc6)ccc7ccccc47)ccc8c3cccc8)c9ccccc9)Cl,metal_catalyst,0.972,794.6640000000001,10.55289999999999,794.6640000000001,10.55289999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.5376020021010437,0,0,0,374.0,62.0,0.96046525,0.9525495,0.95580584,0.97923934,0.0,0.9865036,1.0
63,63,63,Methanol,0.15,40.0,500,59.0,-31.0,0,0,25.0,CO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.905,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.0177287669604316,1,0,1,346.0,63.0,0.6315732,0.5502015,0.74408525,0.6551458,0.0,0.66549,1.0
64,64,64,2-propanol,0.02,40.0,500,59.0,-31.0,0,0,25.0,C(C)(C)O,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.903,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.0087739243075051,0,0,1,1180.0,64.0,0.55804145,0.4098453,0.6398103,0.5576272,0.0,0.4836716,1.0
65,65,65,1-Butanol,2.1,40.0,500,59.0,-31.0,0,0,25.0,CCCCO,CC(O[Pd]OC(C)=O)=O,CC(O[Pd]OC(C)=O)=O,metal_catalyst,0.95,224.508,0.0250999999999999,224.508,0.0250999999999999,0.5,cat,74.12,0.9,2.544,810.0,17.1,16.0,5.7,15.8,91.5,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.2924298239020633,0,0,1,555.0,65.0,0.4737277,0.32792306,0.49115282,0.4558681,0.0,0.38985467,1.0
66,66,66,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,COc1c(c2c(OC)cccc2[P](c3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)([Ir+][P]4(c5cc(C(C)(C)C)c(OC)c(C(C)(C)C)c5)c6cc(C(C)(C)C)c(OC)c(C(C)(C)C)c6)c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)c4ccc1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.94129979,1343.804999999998,17.299099999999974,671.7079999999997,-0.6513999999999978,0.01,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,1.2240241412042858,0,0,0,435.0,66.0,0.93694746,0.92963886,0.90184414,0.84702504,0.0,0.8927419,1.0
67,67,67,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.722222222,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,0.5,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.554741847778525,0,0,0,1715.0,67.0,0.43557572,0.32135487,0.43641555,0.41802573,0.0,0.33112067,1.0
68,68,68,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,CC(c1c(OC)c(C(C)(C)C)cc([P]2(c3ccc(OCO4)c4c3c5c6c(OCO6)ccc5[P](c7cc(C(C)(C)C)c(OC)c(C(C)(C)C)c7)(c8cc(C(C)(C)C)c(OC)c(C(C)(C)C)c8)[Ir+]2)c9cc(C(C)(C)C)c(OC)c(C(C)(C)C)c9)c1)(C)C,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.496503497,1371.770999999998,16.739299999999968,671.7079999999997,-0.6513999999999978,0.01,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.2971418397998493,0,0,0,2352.0,68.0,0.93608755,0.9272505,0.91402096,0.8433765,0.0,0.89783,1.0
69,69,69,Tetrahydrofuran,3.36,15.0,500,59.0,-31.0,0,0,25.0,C1CCOC1,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,C1=C\CC/C=C\CC/1.[Cl-].[Ir+].[Cl-].[Ir+].C2=C\CC/C=C\CC/2,metal_catalyst,0.640495868,671.7079999999997,-0.6513999999999978,671.7079999999997,-0.6513999999999978,0.5,cat,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.4430897531511676,0,0,0,1775.0,69.0,0.43557575,0.3213549,0.43641555,0.4180257,0.0,0.33112067,1.0
70,70,70,Dichloromethane,0.0,30.0,500,59.0,-31.0,0,0,30.0,C(Cl)Cl,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,CC(C[Si]1(O[Si](CC(C)C)(O2)O[Si](CCCNC(OCCc3ccc(OC(C)C)c(C=[Ru](Cl)(Cl)=C4N(c5c(C)cc(C)cc5C)CCN4c6c(C)cc(C)cc6C)c3)=O)(O7)O8)O[Si]9(CC(C)C)O[Si]2(CC(C)C)O[Si]7(CC(C)C)O[Si](O9)(CC(C)C)O[Si]8(CC(C)C)O1)C,metal_catalyst,0.71,1571.2729999999983,16.079519999999967,1571.2729999999983,16.079519999999967,0.5,cat,84.933,1.25,0.43,1322.0,8.93,18.2,6.3,6.1,63.9,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.5361070110140926,0,0,0,2265.0,70.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
71,71,71,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.99,988.813,14.855389999999968,258.035,0.60719,0.01,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,1.9586073148417744,0,0,0,1522.0,71.0,0.7372329,0.90029395,0.7218058,0.6687641,0.0,1.0,1.0
72,72,72,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(c2cc(OC)cc(C(C)(C)C)c2O[P]34Oc5c(c6c(O3)cccc6)cccc5)c(O[P]7(Oc8c(c9c(O7)cccc9)cccc8)[Rh+]4%10O[C-](C=C(C)O%10)C)c(C(C)(C)C)c1,ligand,0.97,786.7980000000002,14.85679999999997,988.813,14.855389999999968,0.2,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,1.508638306165727,0,0,0,2336.0,72.0,0.845255,0.93600297,0.75117165,0.6301588,0.0,0.9436722,1.0
73,73,73,Toluene-Nonanal-mix,2.03,20.0,300,87.0,-8.0,0,0,5.0,Cc1ccccc1.C(CCCC=O)CCCC,CC(c1c2c([P]3(c4ccccc4)c5ccccc5)ccc1)(c6c(O2)c([P]([Rh+]73O[C-](C=C(C)O7)C)(c8ccccc8)c9ccccc9)ccc6)C,CC(O[Rh+]([C]=O)([C]=O)O1)=C[C-]1C,metal_catalyst,0.99,780.6470000000002,9.035990000000002,258.035,0.60719,0.01,cat,104.66625,2.8725,0.7925,856.75,3.9925,17.525,2.425,2.475,123.15,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,1.9586073148417744,0,0,0,1196.0,73.0,0.8440474,0.69051164,0.6831883,0.5108879,0.0,0.90169907,1.0
