Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,catalyst_smiles,hub,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42a_fold0,rejection_mcmpnn_combi_v42a_fold4,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold3,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper,rejection_mcmpnn_combi_v42d_fold1,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold0,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold1,rejection_mcmpnn_combi_v42c_fold3,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold0
77,77,77,77,77,77,77,SM122,Toluene,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(C=C4)=CC=C4C(C5=CC=C(CNC6=C(C(C6=O)=O)N[C@H]([C@H]7[N@@](CC8)C[C@H](CC)[C@@H]8C7)C9=C(C=C(OC)C=C%10)C%10=NC=C9)C=C5)(C%11=CC=C(CNC%12=C(C(C%12=O)=O)N[C@H]([C@H]%13[N@@](CC%14)C[C@H](CC)[C@@H]%14C%13)C%15=C(C=C(OC)C=C%16)C%16=NC=C%15)C=C%11)C%17=CC=C(CNC(C%18=O)=C(N[C@@H](C%19=C%20C=C(C=CC%20=NC=C%19)OC)[C@@H]%21C[C@@H]%22CC[N@]%21C[C@@H]%22CC)C%18=O)C=C%17)C3=O)[C@H]%23[N@@](CC%24)C[C@H](CC)[C@@H]%24C%23)C=CN=C2C=C1,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(C=C4)=CC=C4C(C5=CC=C(CNC6=C(C(C6=O)=O)N[C@H]([C@H]7[N@@](CC8)C[C@H](CC)[C@@H]8C7)C9=C(C=C(OC)C=C%10)C%10=NC=C9)C=C5)(C%11=CC=C(CNC%12=C(C(C%12=O)=O)N[C@H]([C@H]%13[N@@](CC%14)C[C@H](CC)[C@@H]%14C%13)C%15=C(C=C(OC)C=C%16)C%16=NC=C%15)C=C%11)C%17=CC=C(CNC(C%18=O)=C(N[C@@H](C%19=C%20C=C(C=CC%20=NC=C%19)OC)[C@@H]%21C[C@@H]%22CC[N@]%21C[C@@H]%22CC)C%18=O)C=C%17)C3=O)[C@H]%23[N@@](CC%24)C[C@H](CC)[C@@H]%24C%23)C=CN=C2C=C1,0.5,30,25,0.18,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H6,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,2050.5309999999995,18.223299999999988,2050.5309999999995,18.223299999999988,1,0,0,0,0,0,0,0,1,0,,,,,,0.955198694,0.8308103272498311,1.0795870607501687,1.0,1.0,1.0,0.77599347,1.0,,,,,
78,78,78,78,78,78,78,SM122,Toluene,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(C=C4)=CC=C4C5=C(C6=CC=C(CNC7=C(C(C7=O)=O)N[C@H]([C@H]8[N@@](CC9)C[C@H](CC)[C@@H]9C8)C%10=C(C=C(OC)C=C%11)C%11=NC=C%10)C=C6)C(C%12=CC=C(CNC%13=C(C(C%13=O)=O)N[C@H]([C@H]%14[N@@](CC%15)C[C@H](CC)[C@@H]%15C%14)C%16=C(C=C(OC)C=C%17)C%17=NC=C%16)C=C%12)=C(C%18=CC=C(CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)C=C%18)C(C%24=CC=C(CNC%25=C(C(C%25=O)=O)N[C@H]([C@H]%26[N@@](CC%27)C[C@H](CC)[C@@H]%27C%26)C%28=C(C=C(OC)C=C%29)C%29=NC=C%28)C=C%24)=C5C%30=CC=C(CNC%31=C(C(C%31=O)=O)N[C@H]([C@H]%32[N@@](CC%33)C[C@H](CC)[C@@H]%33C%32)C%34=C(C=C(OC)C=C%35)C%35=NC=C%34)C=C%30)C3=O)[C@H]%36[N@@](CC%37)C[C@H](CC)[C@@H]%37C%36)C=CN=C2C=C1,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(C=C4)=CC=C4C5=C(C6=CC=C(CNC7=C(C(C7=O)=O)N[C@H]([C@H]8[N@@](CC9)C[C@H](CC)[C@@H]9C8)C%10=C(C=C(OC)C=C%11)C%11=NC=C%10)C=C6)C(C%12=CC=C(CNC%13=C(C(C%13=O)=O)N[C@H]([C@H]%14[N@@](CC%15)C[C@H](CC)[C@@H]%15C%14)C%16=C(C=C(OC)C=C%17)C%17=NC=C%16)C=C%12)=C(C%18=CC=C(CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)C=C%18)C(C%24=CC=C(CNC%25=C(C(C%25=O)=O)N[C@H]([C@H]%26[N@@](CC%27)C[C@H](CC)[C@@H]%27C%26)C%28=C(C=C(OC)C=C%29)C%29=NC=C%28)C=C%24)=C5C%30=CC=C(CNC%31=C(C(C%31=O)=O)N[C@H]([C@H]%32[N@@](CC%33)C[C@H](CC)[C@@H]%33C%32)C%34=C(C=C(OC)C=C%35)C%35=NC=C%34)C=C%30)C3=O)[C@H]%36[N@@](CC%37)C[C@H](CC)[C@@H]%37C%36)C=CN=C2C=C1,0.5,30,25,0.18,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H7,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3129.845999999992,29.91960000000009,3129.845999999992,29.91960000000009,1,0,0,0,0,0,0,0,1,0,,,,,,0.95224578,0.8196588096284612,1.0848327503715387,1.0,1.0,1.0,0.7612289,1.0,,,,,
79,79,79,79,79,79,79,SM122,Toluene,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](CNC(C4=O)=C(N[C@@H](C5=C6C=C(C=CC6=NC=C5)OC)[C@@H]7C[C@@H]8CC[N@]7C[C@@H]8CC)C4=O)O2)[C@@H](CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)O[C@@H]1O[C@H]%14[C@H](O)[C@@H](O)[C@@H](O[C@@H]%15[C@@H](O)[C@H](O)[C@H](O[C@@H]%16[C@@H](O)[C@H](O)[C@H](O[C@@H]%17[C@@H](O)[C@H](O)[C@H](O[C@@H]%18[C@@H](O)[C@H](O)[C@H]3O[C@H]%18CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)O[C@H]%17CNC%24=C(C(C%24=O)=O)N[C@H]([C@H]%25[N@@](CC%26)C[C@H](CC)[C@@H]%26C%25)C%27=C(C=C(OC)C=C%28)C%28=NC=C%27)O[C@H]%16CNC(C%29=O)=C(N[C@@H](C%30=C%31C=C(C=CC%31=NC=C%30)OC)[C@@H]%32C[C@@H]%33CC[N@]%32C[C@@H]%33CC)C%29=O)O[C@H]%15CNC(C%34=O)=C(N[C@@H](C%35=C%36C=C(C=CC%36=NC=C%35)OC)[C@@H]%37C[C@@H]%38CC[N@]%37C[C@@H]%38CC)C%34=O)O[C@@H]%14CNC%39=C(C(C%39=O)=O)N[C@H]([C@H]%40[N@@](CC%41)C[C@H](CC)[C@@H]%41C%40)C%42=C(C=C(OC)C=C%43)C%43=NC=C%42,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](CNC(C4=O)=C(N[C@@H](C5=C6C=C(C=CC6=NC=C5)OC)[C@@H]7C[C@@H]8CC[N@]7C[C@@H]8CC)C4=O)O2)[C@@H](CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)O[C@@H]1O[C@H]%14[C@H](O)[C@@H](O)[C@@H](O[C@@H]%15[C@@H](O)[C@H](O)[C@H](O[C@@H]%16[C@@H](O)[C@H](O)[C@H](O[C@@H]%17[C@@H](O)[C@H](O)[C@H](O[C@@H]%18[C@@H](O)[C@H](O)[C@H]3O[C@H]%18CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)O[C@H]%17CNC%24=C(C(C%24=O)=O)N[C@H]([C@H]%25[N@@](CC%26)C[C@H](CC)[C@@H]%26C%25)C%27=C(C=C(OC)C=C%28)C%28=NC=C%27)O[C@H]%16CNC(C%29=O)=C(N[C@@H](C%30=C%31C=C(C=CC%31=NC=C%30)OC)[C@@H]%32C[C@@H]%33CC[N@]%32C[C@@H]%33CC)C%29=O)O[C@H]%15CNC(C%34=O)=C(N[C@@H](C%35=C%36C=C(C=CC%36=NC=C%35)OC)[C@@H]%37C[C@@H]%38CC[N@]%37C[C@@H]%38CC)C%34=O)O[C@@H]%14CNC%39=C(C(C%39=O)=O)N[C@H]([C@H]%40[N@@](CC%41)C[C@H](CC)[C@@H]%41C%40)C%42=C(C=C(OC)C=C%43)C%43=NC=C%42,0.5,30,25,0.18,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H8,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3952.472999999986,9.592799999999984,3952.472999999986,9.592799999999984,1,0,0,0,0,0,0,0,1,0,,,,,,0.94100909,0.7962593743510874,1.0857588056489127,1.0,0.9713956,1.0,0.73364985,1.0,,,,,
0,0,0,0,0,0,0,GMT-oNF-2,Toluene,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OCCOP(OC3=CC=CC=C3)OC4=CC=CC=C4,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OCCOP(OC3=CC=CC=C3)OC4=CC=CC=C4,0.5,30,25,0.341,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,494.4200000000001,7.789400000000007,494.4200000000001,7.789400000000007,0,0,0,0,0,0,1,0,1,0,,,,,,0.825127962,0.7619511982796591,0.888304725720341,,,,,,0.8837726,0.7849319,0.8437291,0.76040715,0.85279906
1,1,1,1,1,1,1,GMT-oNF-2,Toluene,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=CC=C(OP(OC5=CC=CC=C5)OC6=CC=CC=C6)C=C1,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=CC=C(OP(OC5=CC=CC=C5)OC6=CC=CC=C6)C=C1,0.5,30,25,0.341,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H2,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,618.5620000000001,10.880999999999988,618.5620000000001,10.880999999999988,0,0,0,0,0,0,1,0,1,0,,,,,,0.907156698,0.8776007126091406,0.9367126833908592,,,,,,0.9397799,0.88135415,0.9076485,0.887541,0.91945994
2,2,2,2,2,2,2,GMT-oNF-2,Toluene,C1(OP(OC2=CC=CC=C2)OC3=CC=CC=C3)=CC(OP(OC4=CC=CC=C4)OC5=CC=CC=C5)=CC(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)=C1,C1(OP(OC2=CC=CC=C2)OC3=CC=CC=C3)=CC(OP(OC4=CC=CC=C4)OC5=CC=CC=C5)=CC(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)=C1,0.5,30,25,0.341,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H3,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,774.6390000000002,12.977699999999976,774.6390000000002,12.977699999999976,0,0,0,0,0,0,1,0,1,0,,,,,,0.93484886,0.8953691921833549,0.9743285278166453,,,,,,0.97600746,0.9030831,0.92020357,0.91389,0.96106017
3,3,3,3,3,3,3,GMT-oNF-2,Toluene,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=CC(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)=CC(C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=C1,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=CC(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)=CC(C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=C1,0.5,30,25,0.341,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H4,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1002.9330000000004,17.97869999999999,1002.9330000000004,17.97869999999999,0,0,0,0,0,0,1,0,1,0,,,,,,0.97478288,0.9393122086624632,1.0102535513375366,,,,,,1.0,0.958555,0.9939552,0.9324095,0.9889947
4,4,4,4,4,4,4,GMT-oNF-2,Toluene,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OCC(COP(OC3=CC=CC=C3)OC4=CC=CC=C4)(COP(OC5=CC=CC=C5)OC6=CC=CC=C6)COP(OC7=CC=CC=C7)OC8=CC=CC=C8,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OCC(COP(OC3=CC=CC=C3)OC4=CC=CC=C4)(COP(OC5=CC=CC=C5)OC6=CC=CC=C6)COP(OC7=CC=CC=C7)OC8=CC=CC=C8,0.5,30,25,0.341,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H5,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1000.8510000000002,15.578799999999966,1000.8510000000002,15.578799999999966,0,0,0,0,0,0,1,0,1,0,,,,,,0.965486894,0.9281761260270036,1.002797661972996,,,,,,1.0,0.94869417,0.9585576,0.9282136,0.9919691
5,5,5,5,5,5,5,GMT-oNF-2,Toluene,C1(C(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=CC=C(OP(OC%11=CC=CC=C%11)OC%12=CC=CC=C%12)C=C1,C1(C(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=CC=C(OP(OC%11=CC=CC=C%11)OC%12=CC=CC=C%12)C=C1,0.5,30,25,0.341,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H6,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1249.1350000000004,21.12410000000002,1249.1350000000004,21.12410000000002,0,0,0,0,0,0,1,0,1,0,,,,,,0.971976852,0.9220332484442048,1.0219204555557952,,,,,,1.0,0.95921767,0.99392986,0.90673673,1.0
6,6,6,6,6,6,6,GMT-oNF-2,Toluene,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=C(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)C(C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=C(C%11=CC=C(OP(OC%12=CC=CC=C%12)OC%13=CC=CC=C%13)C=C%11)C(C%14=CC=C(OP(OC%15=CC=CC=C%15)OC%16=CC=CC=C%16)C=C%14)=C1C%17=CC=C(OP(OC%18=CC=CC=C%18)OC%19=CC=CC=C%19)C=C%17,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=C(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)C(C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=C(C%11=CC=C(OP(OC%12=CC=CC=C%12)OC%13=CC=CC=C%13)C=C%11)C(C%14=CC=C(OP(OC%15=CC=CC=C%15)OC%16=CC=CC=C%16)C=C%14)=C1C%17=CC=C(OP(OC%18=CC=CC=C%18)OC%19=CC=CC=C%19)C=C%17,0.5,30,25,0.341,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H7,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1927.752,34.27080000000005,1927.752,34.27080000000005,0,0,0,0,0,0,1,0,1,0,,,,,,0.930993638,0.8408886863924234,1.0210985896075766,,,,,,0.9364083,0.96267295,0.9543059,0.8068129,0.99476814
7,7,7,7,7,7,7,GMT-oNF-2,Toluene,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](COP(OC4=CC=CC=C4)OC5=CC=CC=C5)O2)[C@@H](COP(OC6=CC=CC=C6)OC7=CC=CC=C7)O[C@@H]1O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@@H]9[C@@H](O)[C@H](O)[C@H](O[C@@H]%10[C@@H](O)[C@H](O)[C@H](O[C@@H]%11[C@@H](O)[C@H](O)[C@H](O[C@@H]%12[C@@H](O)[C@H](O)[C@H]3O[C@H]%12COP(OC%13=CC=CC=C%13)OC%14=CC=CC=C%14)O[C@H]%11COP(OC%15=CC=CC=C%15)OC%16=CC=CC=C%16)O[C@H]%10COP(OC%17=CC=CC=C%17)OC%18=CC=CC=C%18)O[C@H]9COP(OC%19=CC=CC=C%19)OC%20=CC=CC=C%20)O[C@@H]8COP(OC%21=CC=CC=C%21)OC%22=CC=CC=C%22,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](COP(OC4=CC=CC=C4)OC5=CC=CC=C5)O2)[C@@H](COP(OC6=CC=CC=C6)OC7=CC=CC=C7)O[C@@H]1O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@@H]9[C@@H](O)[C@H](O)[C@H](O[C@@H]%10[C@@H](O)[C@H](O)[C@H](O[C@@H]%11[C@@H](O)[C@H](O)[C@H](O[C@@H]%12[C@@H](O)[C@H](O)[C@H]3O[C@H]%12COP(OC%13=CC=CC=C%13)OC%14=CC=CC=C%14)O[C@H]%11COP(OC%15=CC=CC=C%15)OC%16=CC=CC=C%16)O[C@H]%10COP(OC%17=CC=CC=C%17)OC%18=CC=CC=C%18)O[C@H]9COP(OC%19=CC=CC=C%19)OC%20=CC=CC=C%20)O[C@@H]8COP(OC%21=CC=CC=C%21)OC%22=CC=CC=C%22,0.5,30,25,0.341,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H8,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,2648.2189999999946,15.63379999999998,2648.2189999999946,15.63379999999998,0,0,0,0,0,0,1,0,1,0,,,,,,0.93075122,0.8469673892034817,1.0145350507965183,,,,,,0.9248342,0.9886569,1.0,0.8335273,0.9067377
8,8,8,8,8,8,8,PMPerformance,Toluene,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OCCOP(OC3=CC=CC=C3)OC4=CC=CC=C4,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OCCOP(OC3=CC=CC=C3)OC4=CC=CC=C4,0.5,30,25,0.717,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,494.4200000000001,7.789400000000007,494.4200000000001,7.789400000000007,0,0,1,0,0,0,0,0,1,0,,,,,,0.730689372,0.5715917536144846,0.8897869903855153,,,,,,0.8524983,0.69587874,0.77480555,0.52534497,0.8049193
9,9,9,9,9,9,9,PMPerformance,Toluene,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=CC=C(OP(OC5=CC=CC=C5)OC6=CC=CC=C6)C=C1,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=CC=C(OP(OC5=CC=CC=C5)OC6=CC=CC=C6)C=C1,0.5,30,25,0.717,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H2,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,618.5620000000001,10.880999999999988,618.5620000000001,10.880999999999988,0,0,1,0,0,0,0,0,1,0,,,,,,0.8324297039999999,0.7625208702577981,0.9023385377422016,,,,,,0.85173535,0.80401886,0.8827058,0.74810725,0.87558126
10,10,10,10,10,10,10,PMPerformance,Toluene,C1(OP(OC2=CC=CC=C2)OC3=CC=CC=C3)=CC(OP(OC4=CC=CC=C4)OC5=CC=CC=C5)=CC(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)=C1,C1(OP(OC2=CC=CC=C2)OC3=CC=CC=C3)=CC(OP(OC4=CC=CC=C4)OC5=CC=CC=C5)=CC(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)=C1,0.5,30,25,0.717,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H3,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,774.6390000000002,12.977699999999976,774.6390000000002,12.977699999999976,0,0,1,0,0,0,0,0,1,0,,,,,,0.8640609400000001,0.8144598966221206,0.9136619833778796,,,,,,0.86453605,0.85856885,0.8930943,0.8009577,0.9031478
11,11,11,11,11,11,11,PMPerformance,Toluene,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=CC(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)=CC(C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=C1,C1(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)=CC(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)=CC(C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=C1,0.5,30,25,0.717,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H4,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1002.9330000000004,17.97869999999999,1002.9330000000004,17.97869999999999,0,0,1,0,0,0,0,0,1,0,,,,,,0.8942797519999999,0.8404057752147063,0.9481537287852936,,,,,,0.90161896,0.8968301,0.9093119,0.8229403,0.9406975
12,12,12,12,12,12,12,PMPerformance,Toluene,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OCC(COP(OC3=CC=CC=C3)OC4=CC=CC=C4)(COP(OC5=CC=CC=C5)OC6=CC=CC=C6)COP(OC7=CC=CC=C7)OC8=CC=CC=C8,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OCC(COP(OC3=CC=CC=C3)OC4=CC=CC=C4)(COP(OC5=CC=CC=C5)OC6=CC=CC=C6)COP(OC7=CC=CC=C7)OC8=CC=CC=C8,0.5,30,25,0.717,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H5,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1000.8510000000002,15.578799999999966,1000.8510000000002,15.578799999999966,0,0,1,0,0,0,0,0,1,0,,,,,,0.899815134,0.8468511222715902,0.9527791457284098,,,,,,0.90246433,0.9077387,0.91849554,0.82848144,0.94189566
13,13,13,13,13,13,13,PMPerformance,Toluene,C1(C(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=CC=C(OP(OC%11=CC=CC=C%11)OC%12=CC=CC=C%12)C=C1,C1(C(C2=CC=C(OP(OC3=CC=CC=C3)OC4=CC=CC=C4)C=C2)(C5=CC=C(OP(OC6=CC=CC=C6)OC7=CC=CC=C7)C=C5)C8=CC=C(OP(OC9=CC=CC=C9)OC%10=CC=CC=C%10)C=C8)=CC=C(OP(OC%11=CC=CC=C%11)OC%12=CC=CC=C%12)C=C1,0.5,30,25,0.717,CF,ligand,P(OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,H6,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1249.1350000000004,21.12410000000002,1249.1350000000004,21.12410000000002,0,0,1,0,0,0,0,0,1,0,,,,,,0.906407202,0.8422080817714613,0.9706063222285384,,,,,,0.918654,0.911889,0.9236633,0.81962025,0.95820946
