,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,catalyst_smiles,hub,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42d_fold1,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold0,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
63,63,63,63,63,63,63,DM300,Toluene,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](CNC(C4=O)=C(N[C@@H](C5=C6C=C(C=CC6=NC=C5)OC)[C@@H]7C[C@@H]8CC[N@]7C[C@@H]8CC)C4=O)O2)[C@@H](CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)O[C@@H]1O[C@H]%14[C@H](O)[C@@H](O)[C@@H](O[C@@H]%15[C@@H](O)[C@H](O)[C@H](O[C@@H]%16[C@@H](O)[C@H](O)[C@H](O[C@@H]%17[C@@H](O)[C@H](O)[C@H](O[C@@H]%18[C@@H](O)[C@H](O)[C@H]3O[C@H]%18CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)O[C@H]%17CNC%24=C(C(C%24=O)=O)N[C@H]([C@H]%25[N@@](CC%26)C[C@H](CC)[C@@H]%26C%25)C%27=C(C=C(OC)C=C%28)C%28=NC=C%27)O[C@H]%16CNC(C%29=O)=C(N[C@@H](C%30=C%31C=C(C=CC%31=NC=C%30)OC)[C@@H]%32C[C@@H]%33CC[N@]%32C[C@@H]%33CC)C%29=O)O[C@H]%15CNC(C%34=O)=C(N[C@@H](C%35=C%36C=C(C=CC%36=NC=C%35)OC)[C@@H]%37C[C@@H]%38CC[N@]%37C[C@@H]%38CC)C%34=O)O[C@@H]%14CNC%39=C(C(C%39=O)=O)N[C@H]([C@H]%40[N@@](CC%41)C[C@H](CC)[C@@H]%41C%40)C%42=C(C=C(OC)C=C%43)C%43=NC=C%42,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](CNC(C4=O)=C(N[C@@H](C5=C6C=C(C=CC6=NC=C5)OC)[C@@H]7C[C@@H]8CC[N@]7C[C@@H]8CC)C4=O)O2)[C@@H](CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)O[C@@H]1O[C@H]%14[C@H](O)[C@@H](O)[C@@H](O[C@@H]%15[C@@H](O)[C@H](O)[C@H](O[C@@H]%16[C@@H](O)[C@H](O)[C@H](O[C@@H]%17[C@@H](O)[C@H](O)[C@H](O[C@@H]%18[C@@H](O)[C@H](O)[C@H]3O[C@H]%18CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)O[C@H]%17CNC%24=C(C(C%24=O)=O)N[C@H]([C@H]%25[N@@](CC%26)C[C@H](CC)[C@@H]%26C%25)C%27=C(C=C(OC)C=C%28)C%28=NC=C%27)O[C@H]%16CNC(C%29=O)=C(N[C@@H](C%30=C%31C=C(C=CC%31=NC=C%30)OC)[C@@H]%32C[C@@H]%33CC[N@]%32C[C@@H]%33CC)C%29=O)O[C@H]%15CNC(C%34=O)=C(N[C@@H](C%35=C%36C=C(C=CC%36=NC=C%35)OC)[C@@H]%37C[C@@H]%38CC[N@]%37C[C@@H]%38CC)C%34=O)O[C@@H]%14CNC%39=C(C(C%39=O)=O)N[C@H]([C@H]%40[N@@](CC%41)C[C@H](CC)[C@@H]%41C%40)C%42=C(C=C(OC)C=C%43)C%43=NC=C%42,0.5,30,25,0.127,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H8,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3952.472999999986,9.592799999999984,3952.472999999986,9.592799999999984,0,0,0,1,0,0,0,0,1,0,1.0,0.6617766,0.9654262,0.58040637,1.0,0.8415218339999999,0.5885203515251616,1.0945233164748382
64,64,64,64,64,64,64,SM122,Toluene,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)OCCOC(NC4=CC5=C(OCCOCCOC6=C(OCCOCCO5)C=CC=C6)C=C4)=O,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)OCCOC(NC4=CC5=C(OCCOCCOC6=C(OCCOCCO5)C=CC=C6)C=C4)=O,0.5,30,25,0.18,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H1,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,864.8979999999999,6.008200000000006,864.8979999999999,6.008200000000006,1,0,0,0,0,0,0,0,1,0,0.93770266,0.92748094,0.8537909,0.769003,0.97706926,0.893009352,0.7906802808579756,0.9953384231420244
65,65,65,65,65,65,65,SM122,Toluene,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC4=CC=C(C5=CC=C(CNC(NC(C=C6)=CC7=C6OCCOCCOC(C=CC=C8)=C8OCCOCCO7)=O)C=C5)C=C4,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC4=CC=C(C5=CC=C(CNC(NC(C=C6)=CC7=C6OCCOCCOC(C=CC=C8)=C8OCCOCCO7)=O)C=C5)C=C4,0.5,30,25,0.18,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H2,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1015.1259999999996,8.521400000000005,1015.1259999999996,8.521400000000005,1,0,0,0,0,0,0,0,1,0,0.9610387,0.95485723,0.8922032,0.82798386,1.0,0.927216598,0.8432814960728622,1.011151699927138
66,66,66,66,66,66,66,SM122,Toluene,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC4=CC(CNC(NC(C=C5)=CC6=C5OCCOCCOC(C=CC=C7)=C7OCCOCCO6)=O)=CC(CNC(NC8=CC9=C(OCCOCCOC%10=C(OCCOCCO9)C=CC=C%10)C=C8)=O)=C4,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC4=CC(CNC(NC(C=C5)=CC6=C5OCCOCCOC(C=CC=C7)=C7OCCOCCO6)=O)=CC(CNC(NC8=CC9=C(OCCOCCOC%10=C(OCCOCCO9)C=CC=C%10)C=C8)=O)=C4,0.5,30,25,0.18,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H3,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1369.485,9.438300000000002,1369.485,9.438300000000002,1,0,0,0,0,0,0,0,1,0,0.9892825,0.96278226,0.8933635,0.800847,1.0,0.9292550519999999,0.8262847782227523,1.0322253257772476
67,67,67,67,67,67,67,SM122,Toluene,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC(C=C4)=CC=C4C5=CC(C6=CC=C(CNC(NC(C=C7)=CC8=C7OCCOCCOC(C=CC=C9)=C9OCCOCCO8)=O)C=C6)=CC(C%10=CC=C(CNC(NC%11=CC%12=C(OCCOCCOC%13=C(OCCOCCO%12)C=CC=C%13)C=C%11)=O)C=C%10)=C5,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC(C=C4)=CC=C4C5=CC(C6=CC=C(CNC(NC(C=C7)=CC8=C7OCCOCCOC(C=CC=C9)=C9OCCOCCO8)=O)C=C6)=CC(C%10=CC=C(CNC(NC%11=CC%12=C(OCCOCCOC%13=C(OCCOCCO%12)C=CC=C%13)C=C%11)=O)C=C%10)=C5,0.5,30,25,0.18,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H4,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1597.779,14.439299999999976,1597.779,14.439299999999976,1,0,0,0,0,0,0,0,1,0,1.0,0.9804681,0.92869407,0.8033428,1.0,0.9425009940000001,0.8393430613849423,1.045658926615058
68,68,68,68,68,68,68,SM122,Toluene,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC(CNC(NC(C=C4)=CC5=C4OCCOCCOC(C=CC=C6)=C6OCCOCCO5)=O)(CNC(NC(C=C7)=CC8=C7OCCOCCOC(C=CC=C9)=C9OCCOCCO8)=O)CNC(NC(C=C%10)=CC%11=C%10OCCOCCOC(C=CC=C%12)=C%12OCCOCCO%11)=O,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC(CNC(NC(C=C4)=CC5=C4OCCOCCOC(C=CC=C6)=C6OCCOCCO5)=O)(CNC(NC(C=C7)=CC8=C7OCCOCCOC(C=CC=C9)=C9OCCOCCO8)=O)CNC(NC(C=C%10)=CC%11=C%10OCCOCCOC(C=CC=C%12)=C%12OCCOCCO%11)=O,0.5,30,25,0.18,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H5,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1737.8710000000008,10.3084,1737.8710000000008,10.3084,1,0,0,0,0,0,0,0,1,0,1.0,0.97148395,0.9343811,0.7883487,1.0,0.9388427500000001,0.8291569470239081,1.048528552976092
69,69,69,69,69,69,69,SM122,Toluene,O=C(NC1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC=C3)C=C1)NCC(C=C4)=CC=C4C(C5=CC=C(CNC(NC(C=C6)=CC7=C6OCCOCCOC(C=CC=C8)=C8OCCOCCO7)=O)C=C5)(C9=CC=C(CNC(NC(C=C%10)=CC%11=C%10OCCOCCOC(C=CC=C%12)=C%12OCCOCCO%11)=O)C=C9)C%13=CC=C(CNC(NC(C=C%14)=CC%15=C%14OCCOCCOC(C=CC=C%16)=C%16OCCOCCO%15)=O)C=C%13,O=C(NC1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC=C3)C=C1)NCC(C=C4)=CC=C4C(C5=CC=C(CNC(NC(C=C6)=CC7=C6OCCOCCOC(C=CC=C8)=C8OCCOCCO7)=O)C=C5)(C9=CC=C(CNC(NC(C=C%10)=CC%11=C%10OCCOCCOC(C=CC=C%12)=C%12OCCOCCO%11)=O)C=C9)C%13=CC=C(CNC(NC(C=C%14)=CC%15=C%14OCCOCCOC(C=CC=C%16)=C%16OCCOCCO%15)=O)C=C%13,0.5,30,25,0.18,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H6,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,2042.2630000000008,16.404899999999973,2042.2630000000008,16.404899999999973,1,0,0,0,0,0,0,0,1,0,1.0,1.0,0.9772979,0.7933358,1.0,0.9541267399999999,0.8418544661509668,1.066399013849033
70,70,70,70,70,70,70,SM122,Toluene,O=C(NC1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC=C3)C=C1)NC(C=C4)=CC=C4C5=C(C6=CC=C(NC(NC(C=C7)=CC8=C7OCCOCCOC(C=CC=C9)=C9OCCOCCO8)=O)C=C6)C(C%10=CC=C(NC(NC(C=C%11)=CC%12=C%11OCCOCCOC(C=CC=C%13)=C%13OCCOCCO%12)=O)C=C%10)=C(C%14=CC=C(NC(NC(C=C%15)=CC%16=C%15OCCOCCOC(C=CC=C%17)=C%17OCCOCCO%16)=O)C=C%14)C(C%18=CC=C(NC(NC%19=CC%20=C(OCCOCCOC%21=C(OCCOCCO%20)C=CC=C%21)C=C%19)=O)C=C%18)=C5C%22=CC=C(NC(NC%23=CC%24=C(OCCOCCOC%25=C(OCCOCCO%24)C=CC=C%25)C=C%23)=O)C=C%22,O=C(NC1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC=C3)C=C1)NC(C=C4)=CC=C4C5=C(C6=CC=C(NC(NC(C=C7)=CC8=C7OCCOCCOC(C=CC=C9)=C9OCCOCCO8)=O)C=C6)C(C%10=CC=C(NC(NC(C=C%11)=CC%12=C%11OCCOCCOC(C=CC=C%13)=C%13OCCOCCO%12)=O)C=C%10)=C(C%14=CC=C(NC(NC(C=C%15)=CC%16=C%15OCCOCCOC(C=CC=C%17)=C%17OCCOCCO%16)=O)C=C%14)C(C%18=CC=C(NC(NC%19=CC%20=C(OCCOCCOC%21=C(OCCOCCO%20)C=CC=C%21)C=C%19)=O)C=C%18)=C5C%22=CC=C(NC(NC%23=CC%24=C(OCCOCCOC%25=C(OCCOCCO%24)C=CC=C%25)C=C%23)=O)C=C%22,0.5,30,25,0.18,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H7,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3033.2819999999924,29.12580000000009,3033.2819999999924,29.12580000000009,1,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,0.77927876,1.0,0.9558557520000001,0.8332916707177623,1.0784198332822377
71,71,71,71,71,71,71,SM122,Toluene,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](COC(NC4=CC5=C(OCCOCCOC6=C(OCCOCCO5)C=CC=C6)C=C4)=O)O2)[C@@H](COC(NC7=CC8=C(OCCOCCOC9=C(OCCOCCO8)C=CC=C9)C=C7)=O)O[C@@H]1O[C@H]%10[C@H](O)[C@@H](O)[C@@H](O[C@@H]%11[C@@H](O)[C@H](O)[C@H](O[C@@H]%12[C@@H](O)[C@H](O)[C@H](O[C@@H]%13[C@@H](O)[C@H](O)[C@H](O[C@@H]%14[C@@H](O)[C@H](O)[C@H]3O[C@H]%14COC(NC%15=CC%16=C(OCCOCCOC%17=C(OCCOCCO%16)C=CC=C%17)C=C%15)=O)O[C@H]%13COC(NC%18=CC%19=C(OCCOCCOC%20=C(OCCOCCO%19)C=CC=C%20)C=C%18)=O)O[C@H]%12COC(NC(C=C%21)=CC%22=C%21OCCOCCOC(C=CC=C%23)=C%23OCCOCCO%22)=O)O[C@H]%11COC(NC(C=C%24)=CC%25=C%24OCCOCCOC(C=CC=C%26)=C%26OCCOCCO%25)=O)O[C@@H]%10COC(NC(C=C%27)=CC%28=C%27OCCOCCOC(C=CC=C%29)=C%29OCCOCCO%28)=O,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](COC(NC4=CC5=C(OCCOCCOC6=C(OCCOCCO5)C=CC=C6)C=C4)=O)O2)[C@@H](COC(NC7=CC8=C(OCCOCCOC9=C(OCCOCCO8)C=CC=C9)C=C7)=O)O[C@@H]1O[C@H]%10[C@H](O)[C@@H](O)[C@@H](O[C@@H]%11[C@@H](O)[C@H](O)[C@H](O[C@@H]%12[C@@H](O)[C@H](O)[C@H](O[C@@H]%13[C@@H](O)[C@H](O)[C@H](O[C@@H]%14[C@@H](O)[C@H](O)[C@H]3O[C@H]%14COC(NC%15=CC%16=C(OCCOCCOC%17=C(OCCOCCO%16)C=CC=C%17)C=C%15)=O)O[C@H]%13COC(NC%18=CC%19=C(OCCOCCOC%20=C(OCCOCCO%19)C=CC=C%20)C=C%18)=O)O[C@H]%12COC(NC(C=C%21)=CC%22=C%21OCCOCCOC(C=CC=C%23)=C%23OCCOCCO%22)=O)O[C@H]%11COC(NC(C=C%24)=CC%25=C%24OCCOCCOC(C=CC=C%26)=C%26OCCOCCO%25)=O)O[C@@H]%10COC(NC(C=C%27)=CC%28=C%27OCCOCCOC(C=CC=C%29)=C%29OCCOCCO%28)=O,0.5,30,25,0.18,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H8,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3944.891999999986,9.399599999999952,3944.891999999986,9.399599999999952,1,0,0,0,0,0,0,0,1,0,1.0,0.99524266,1.0,0.7453439,1.0,0.9481173119999999,0.8073467604244837,1.0888878635755161
72,72,72,72,72,72,72,SM122,Toluene,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCCNC(C6=O)=C(N[C@@H](C7=C8C=C(C=CC8=NC=C7)OC)[C@@H]9C[C@@H]%10CC[N@]9C[C@@H]%10CC)C6=O)CC[N@]2C1,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCCNC(C6=O)=C(N[C@@H](C7=C8C=C(C=CC8=NC=C7)OC)[C@@H]9C[C@@H]%10CC[N@]9C[C@@H]%10CC)C6=O)CC[N@]2C1,0.5,30,25,0.18,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H1,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,867.0639999999995,6.063400000000006,867.0639999999995,6.063400000000006,1,0,0,0,0,0,0,0,1,0,0.96860826,0.9036751,0.90259755,0.79802465,0.99688685,0.913958482,0.8187074257019638,1.0092095382980362
73,73,73,73,73,73,73,SM122,Toluene,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCC(C=C6)=CC=C6C7=CC=C(CNC(C8=O)=C(N[C@@H](C9=C%10C=C(C=CC%10=NC=C9)OC)[C@@H]%11C[C@@H]%12CC[N@]%11C[C@@H]%12CC)C8=O)C=C7)CC[N@]2C1,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCC(C=C6)=CC=C6C7=CC=C(CNC(C8=O)=C(N[C@@H](C9=C%10C=C(C=CC%10=NC=C9)OC)[C@@H]%11C[C@@H]%12CC[N@]%11C[C@@H]%12CC)C8=O)C=C7)CC[N@]2C1,0.5,30,25,0.18,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H2,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1019.2599999999992,9.4306,1019.2599999999992,9.4306,1,0,0,0,0,0,0,0,1,0,0.98105454,0.9371202,0.9160621,0.79217666,1.0,0.9252827,0.8239604511650966,1.0266049488349034
74,74,74,74,74,74,74,SM122,Toluene,COC1=CC2=C([C@H](NC(C3=O)=C(NCC4=CC(CNC5=C(C(C5=O)=O)N[C@H]([C@H]6[N@@](CC7)C[C@H](CC)[C@@H]7C6)C8=C(C=C(OC)C=C9)C9=NC=C8)=CC(CNC(C%10=O)=C(N[C@@H](C%11=C%12C=C(C=CC%12=NC=C%11)OC)[C@@H]%13C[C@@H]%14CC[N@]%13C[C@@H]%14CC)C%10=O)=C4)C3=O)[C@H]%15[N@@](CC%16)C[C@H](CC)[C@@H]%16C%15)C=CN=C2C=C1,COC1=CC2=C([C@H](NC(C3=O)=C(NCC4=CC(CNC5=C(C(C5=O)=O)N[C@H]([C@H]6[N@@](CC7)C[C@H](CC)[C@@H]7C6)C8=C(C=C(OC)C=C9)C9=NC=C8)=CC(CNC(C%10=O)=C(N[C@@H](C%11=C%12C=C(C=CC%12=NC=C%11)OC)[C@@H]%13C[C@@H]%14CC[N@]%13C[C@@H]%14CC)C%10=O)=C4)C3=O)[C@H]%15[N@@](CC%16)C[C@H](CC)[C@@H]%16C%15)C=CN=C2C=C1,0.5,30,25,0.18,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H3,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1375.686,10.802099999999992,1375.686,10.802099999999992,1,0,0,0,0,0,0,0,1,0,1.0,0.9487612,0.93115383,0.7750846,1.0,0.9309999259999999,0.8162767979111193,1.0457230540888807
75,75,75,75,75,75,75,SM122,Toluene,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCC(C=C6)=CC=C6C7=CC(C8=CC=C(CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)C=C8)=CC(C%14=CC=C(CNC%15=C(C(C%15=O)=O)N[C@H]([C@H]%16[N@@](CC%17)C[C@H](CC)[C@@H]%17C%16)C%18=C(C=C(OC)C=C%19)C%19=NC=C%18)C=C%14)=C7)CC[N@]2C1,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCC(C=C6)=CC=C6C7=CC(C8=CC=C(CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)C=C8)=CC(C%14=CC=C(CNC%15=C(C(C%15=O)=O)N[C@H]([C@H]%16[N@@](CC%17)C[C@H](CC)[C@@H]%17C%16)C%18=C(C=C(OC)C=C%19)C%19=NC=C%18)C=C%14)=C7)CC[N@]2C1,0.5,30,25,0.18,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H4,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1603.9799999999998,15.803099999999969,1603.9799999999998,15.803099999999969,1,0,0,0,0,0,0,0,1,0,1.0,0.98568344,0.9637896,0.771867,1.0,0.9442680079999999,0.823196936786458,1.0653390792135418
76,76,76,76,76,76,76,SM122,Toluene,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(CNC4=C(C(C4=O)=O)N[C@H]([C@H]5[N@@](CC6)C[C@H](CC)[C@@H]6C5)C7=C(C=C(OC)C=C8)C8=NC=C7)(CNC(C9=O)=C(N[C@@H](C%10=C%11C=C(C=CC%11=NC=C%10)OC)[C@@H]%12C[C@@H]%13CC[N@]%12C[C@@H]%13CC)C9=O)CNC(C%14=O)=C(N[C@@H](C%15=C%16C=C(C=CC%16=NC=C%15)OC)[C@@H]%17C[C@@H]%18CC[N@]%17C[C@@H]%18CC)C%14=O)C3=O)[C@H]%19[N@@](CC%20)C[C@H](CC)[C@@H]%20C%19)C=CN=C2C=C1,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(CNC4=C(C(C4=O)=O)N[C@H]([C@H]5[N@@](CC6)C[C@H](CC)[C@@H]6C5)C7=C(C=C(OC)C=C8)C8=NC=C7)(CNC(C9=O)=C(N[C@@H](C%10=C%11C=C(C=CC%11=NC=C%10)OC)[C@@H]%12C[C@@H]%13CC[N@]%12C[C@@H]%13CC)C9=O)CNC(C%14=O)=C(N[C@@H](C%15=C%16C=C(C=CC%16=NC=C%15)OC)[C@@H]%17C[C@@H]%18CC[N@]%17C[C@@H]%18CC)C%14=O)C3=O)[C@H]%19[N@@](CC%20)C[C@H](CC)[C@@H]%20C%19)C=CN=C2C=C1,0.5,30,25,0.18,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H5,SM,220,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1746.139,12.126799999999983,1746.139,12.126799999999983,1,0,0,0,0,0,0,0,1,0,1.0,0.96551335,0.98077,0.77229685,1.0,0.94371604,0.8233828052336306,1.0640492747663692
