,doi,year,journal,membrane,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,solute_type,solute_reactions
41,10.1016/j.crci.2017.01.001,2017,Comptes Rendus Chimie,SM228,228,-1,0,1,1,"(1,3-dimesityl-4,5-dihydro-1H-imidazol-3-ine)dichloro-((4'-(tert-butyldimethylsilyloxy)-4-isopropoxy-3',5'-dimethylbiphenyl-3-yl)methylene)ruthenium","(1,3-dimesityl-4,5-dihydro-1H-imidazol-3-ine)dichloro-((4'-(tert-butyldimethylsilyloxy)-4-isopropoxy-3',5'-dimethylbiphenyl-3-yl)methylene)ruthenium",0.5,Toluene,40,0.215,0.985,25,CF,0,CC([O+]1[Ru]([C-]2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C)(Cl)(Cl)=Cc5cc(c6cc(C)c(O[Si](C(C)(C)C)(C)C)c(C)c6)ccc51)C,CC([O+]1[Ru]([C-]2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C)(Cl)(Cl)=Cc5cc(c6cc(C)c(O[Si](C(C)(C)C)(C)C)c(C)c6)ccc51)C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,861.049,13.42885,861.049,13.42885,,,,,Transition metal complex,
42,10.1016/j.seppur.2013.04.052,2013,Seperation and Purification technology,SM122,220,-1,0,1,1,Hoveyda-Grubbs II,Hoveyda-Grubbs II,0.5,Toluene,40,0.06,0.995,26,CF,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,626.634,8.05032,626.634,8.05032,,,,,Grubbs catalyst,alkene metathesis
43,10.1016/j.seppur.2013.04.052,2013,Seperation and Purification technology,SM122,220,-1,0,1,1,Hoveyda-Grubbs II,Hoveyda-Grubbs II,0.5,Toluene,30,0.06,0.995,26,CF,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,626.634,8.05032,626.634,8.05032,,,,,Grubbs catalyst,alkene metathesis
44,10.1016/j.seppur.2013.04.052,2013,Seperation and Purification technology,SM122,220,-1,0,1,1,Hoveyda-Grubbs II,Hoveyda-Grubbs II,0.5,Toluene,20,0.06,0.984,26,CF,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,626.634,8.05032,626.634,8.05032,,,,,Grubbs catalyst,alkene metathesis
45,10.1016/j.seppur.2013.04.052,2013,Seperation and Purification technology,SM122,220,-1,0,1,1,Hoveyda-Grubbs II,Hoveyda-Grubbs II,0.5,Toluene,10,0.06,0.963,26,CF,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,626.634,8.05032,626.634,8.05032,,,,,Grubbs catalyst,alkene metathesis
46,10.1016/j.seppur.2013.04.052,2013,Seperation and Purification technology,SM122,220,-1,0,1,1,Hoveyda-Grubbs II,Hoveyda-Grubbs II,0.5,Toluene,40,0.18,0.86,26,DE,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,626.634,8.05032,626.634,8.05032,,,,,Grubbs catalyst,alkene metathesis
47,10.1016/j.seppur.2013.04.052,2013,Seperation and Purification technology,SM122,220,-1,0,1,1,Hoveyda-Grubbs II,Hoveyda-Grubbs II,0.5,Toluene,30,0.18,0.86,26,DE,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,626.634,8.05032,626.634,8.05032,,,,,Grubbs catalyst,alkene metathesis
48,10.1016/j.seppur.2013.04.052,2013,Seperation and Purification technology,SM122,220,-1,0,1,1,Hoveyda-Grubbs II,Hoveyda-Grubbs II,0.5,Toluene,20,0.24,0.91,26,DE,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,626.634,8.05032,626.634,8.05032,,,,,Grubbs catalyst,alkene metathesis
49,10.1016/j.seppur.2013.04.052,2013,Seperation and Purification technology,SM122,220,-1,0,1,1,Hoveyda-Grubbs II,Hoveyda-Grubbs II,0.5,Toluene,10,0.35,0.91,26,DE,0,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(C)cc3C)c4c(C)cc(C)cc4C,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867,2.38,18,1.4,2,106.8,626.634,8.05032,626.634,8.05032,,,,,Grubbs catalyst,alkene metathesis
50,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,Desal5DL,300,45.66666667,-10.33333333,0,0,Jacobsen Catalyst,Jacobsen Catalyst,0.5,Dichloromethane,25,1.8,0.841,20,DE,0,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,metal_catalyst,C(Cl)Cl,84.933,1.25,0.43,1322,8.93,18.2,6.3,6.1,63.9,635.215,10.099,635.215,10.099,,,,,Transition metal complex,asymmetric epoxidation
51,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,Desal5DL,300,45.66666667,-10.33333333,0,0,Pd-BINAP,Pd-BINAP,0.5,Dichloromethane,25,4.108,0.886,40,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C(Cl)Cl,84.933,1.25,0.43,1322,8.93,18.2,6.3,6.1,63.9,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
52,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,Desal5DL,300,45.66666667,-10.33333333,0,0,Pd-BINAP,Pd-BINAP,0.5,Dichloromethane,25,2.924,0.952,30,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C(Cl)Cl,84.933,1.25,0.43,1322,8.93,18.2,6.3,6.1,63.9,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
53,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,Desal5DL,300,45.66666667,-10.33333333,0,0,Pd-BINAP,Pd-BINAP,0.5,Dichloromethane,25,1.996,0.957,20,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C(Cl)Cl,84.933,1.25,0.43,1322,8.93,18.2,6.3,6.1,63.9,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
54,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Jacobsen Catalyst,Jacobsen Catalyst,0.5,Dichloromethane,20,0.335,0.814,20,DE,0,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,metal_catalyst,C(Cl)Cl,84.933,1.25,0.43,1322,8.93,18.2,6.3,6.1,63.9,635.215,10.099,635.215,10.099,,,,,Transition metal complex,asymmetric epoxidation
55,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Dichloromethane,25,0.408,0.934,20,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C(Cl)Cl,84.933,1.25,0.43,1322,8.93,18.2,6.3,6.1,63.9,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
56,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Jacobsen Catalyst,Jacobsen Catalyst,0.5,Ethyl acetate,25,3.148,0.93,20,DE,0,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,635.215,10.099,635.215,10.099,,,,,Transition metal complex,asymmetric epoxidation
57,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Ethyl acetate,25,3.652,0.957,40,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
58,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Ethyl acetate,25,3.096,0.974,30,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
59,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Ethyl acetate,25,2.928,0.981,20,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
60,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM120,200,-1,0,1,1,Jacobsen Catalyst,Jacobsen Catalyst,0.5,Ethyl acetate,25,2.24,0.996,20,DE,0,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,635.215,10.099,635.215,10.099,,,,,Transition metal complex,asymmetric epoxidation
61,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM120,200,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Ethyl acetate,25,2.26,0.99,20,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
62,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM122,220,-1,0,1,1,Jacobsen Catalyst,Jacobsen Catalyst,0.5,Ethyl acetate,25,4.236,0.994,20,DE,0,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,635.215,10.099,635.215,10.099,,,,,Transition metal complex,asymmetric epoxidation
63,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM122,220,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Ethyl acetate,25,5.892,0.99,44,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
64,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM240,400,-1,0,1,1,Jacobsen Catalyst,Jacobsen Catalyst,0.5,Ethyl acetate,25,4.988,0.954,20,DE,0,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,635.215,10.099,635.215,10.099,,,,,Transition metal complex,asymmetric epoxidation
65,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM240,400,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Ethyl acetate,30,5.733333333,0.949,40,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
66,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM240,400,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Ethyl acetate,30,5.03,0.956,30,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
67,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM240,400,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Ethyl acetate,30,4.366666667,0.983,20,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902,6.02,15.8,5.3,7.2,98.5,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
68,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,Desal5DL,300,45.66666667,-10.33333333,0,0,Jacobsen Catalyst,Jacobsen Catalyst,0.5,Tetrahydrofuran,25,1.276,0.779,20,DE,0,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,635.215,10.099,635.215,10.099,,,,,Transition metal complex,asymmetric epoxidation
69,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Jacobsen Catalyst,Jacobsen Catalyst,0.5,Tetrahydrofuran,20,5.355,0.942,20,DE,0,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,635.215,10.099,635.215,10.099,,,,,Transition metal complex,asymmetric epoxidation
70,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Tetrahydrofuran,25,7.304,0.947,40,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
71,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Tetrahydrofuran,25,6.648,0.956,30,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
72,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,MPF50,700,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Tetrahydrofuran,25,5.36,0.971,20,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
73,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM122,220,-1,0,1,1,Jacobsen Catalyst,Jacobsen Catalyst,0.5,Tetrahydrofuran,20,2.725,0.958,20,DE,0,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,CC(c1cc(C=[N]2[C@H]3CCCC[C@@H]3[N]4=Cc5cc(C(C)(C)C)cc(C(C)(C)C)c5O[Mn]42(Cl)O6)c6c(C(C)(C)C)c1)(C)C,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,635.215,10.099,635.215,10.099,,,,,Transition metal complex,asymmetric epoxidation
74,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM122,220,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Tetrahydrofuran,25,4.728,0.99,40,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
75,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM122,220,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Tetrahydrofuran,25,3.744,0.99,30,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
76,10.1016/S0376-7388(01)00751-7,2002,Journal of Membrane Science,SM122,220,-1,0,1,1,Pd-BINAP,Pd-BINAP,0.5,Tetrahydrofuran,25,2.84,0.99,20,DE,0,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,CC(O[Pd]1([P](c2ccccc2)(c3ccccc3)c4cc5ccccc5cc4c6cc7ccccc7cc6[P]1(c8ccccc8)c9ccccc9)OC(C)=O)=O,metal_catalyst,C1CCOC1,72.107,0.46,0.55,889,7.58,16.8,5.7,8,81.7,847.196,9.2015,847.196,9.2015,,,,,Transition metal complex,cross coupling
